epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.507523954580616,0.507523954580616,0.0003921100625887971,0.49984432435503195,0.49984432435503195,0.00035054664781128414,1.781620979309082,102.07936280637497,1.5303314924240112,87.68153577185235
2,0.5008275235831404,0.5008275235831404,0.0003576127884782039,0.500713512788411,0.500713512788411,0.0003719212332499987,1.7863413095474243,102.34981780693997,1.5448213815689087,88.51174526546741
3,0.499982361187482,0.499982361187482,0.0004028067382653478,0.49990052608103536,0.49990052608103536,0.000442113604828764,1.7785331010818481,101.90244041630413,1.5379821062088013,88.11988365240543
4,0.4994930403525603,0.4994930403525603,0.0003835573638321093,0.49821604466905783,0.49821604466905783,0.00038908347217335665,1.7548047304153442,100.54290492239143,1.5034666061401367,86.14229117068746
5,0.49601017962620914,0.49601017962620914,0.0003430294950932327,0.492997385707556,0.492997385707556,0.0003368702600710094,1.7146732807159424,98.24354222887415,1.4561781883239746,83.43286440997012
6,0.474087946907768,0.474087946907768,0.00023586796476328799,0.4432768552911048,0.4432768552911048,0.00015948482753337648,1.4034842252731323,80.41372272133854,1.1462934017181396,65.67777400214364
7,0.41957368198053796,0.41957368198053796,0.00015949782403738773,0.4055565313186521,0.4055565313186521,0.00013505510358692276,1.31483793258667,75.33466428092284,1.055329442024231,60.46592302388453
8,0.3915296534919206,0.3915296534919206,0.00013497925158453502,0.3784666690561507,0.3784666690561507,0.0001152175741332577,1.238998293876648,70.9893730630416,0.980756402015686,56.193202565934676
9,0.37880448539163813,0.37880448539163813,0.00012834214304759838,0.3740074983219695,0.3740074983219695,0.00011320444529844156,1.2257585525512695,70.23079176325247,0.9747758507728577,55.85054222055889
10,0.36990826789227277,0.36990826789227277,0.00012614156486819025,0.3685176286822051,0.3685176286822051,0.00011041572710668083,1.2121449708938599,69.45079099022618,0.9599274396896362,54.99979093301503
11,0.3654408394957388,0.3654408394957388,0.00012542766583276986,0.36307699267381155,0.36307699267381155,0.00011019098214436859,1.2105200290679932,69.35768868164975,0.9564223885536194,54.79896629594373
12,0.3643018500098969,0.3643018500098969,0.0001255417958941888,0.3604457748481651,0.3604457748481651,0.00010873293426128262,1.2001193761825562,68.76177516713364,0.9510277509689331,54.489876330338554
