epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5073528845882949,0.5073338936827037,0.00037970343557857604,0.5003149306852054,0.5002979636192322,0.0003392638140616731,1.7795919179916382,101.96310615651218,1.5388643741607666,88.1704338824527
2,0.5005177545813875,0.5004960594896498,0.00043398649730932943,0.5013492146348641,0.5013321591358558,0.0003413185777806135,1.8139525651931763,103.93182622249832,1.5709381103515625,90.00812359940132
3,0.5000949007505812,0.5000751717796539,0.00039458842788739703,0.500822070377325,0.5008061843759873,0.00031779395808995354,1.794320821762085,102.80701017941311,1.538087010383606,88.12589421887505
4,0.49992331063281226,0.49990766940836134,0.0003127596673084808,0.49861015798219666,0.49858880588431764,0.0004270306078479717,1.7658593654632568,101.17628885469422,1.5130475759506226,86.69124030447055
5,0.4965985365753067,0.49658058325671617,0.00035905439078849454,0.4943195581436157,0.4943038254391913,0.00031476224516974947,1.7273242473602295,98.96838922435258,1.465923547744751,83.99123237461866
6,0.4799567184634715,0.47994385218487107,0.0002573293391660678,0.4636475110755247,0.4636361507418888,0.00022714614321849022,1.51884126663208,87.02319432832233,1.2580724954605103,72.08224431137866
7,0.4395007316293663,0.43949089802843233,0.00019668976648830336,0.4283415219363044,0.4283342618568271,0.00014521943951585617,1.406477689743042,80.58523560158675,1.1378183364868164,65.19218853329075
8,0.4017258000107451,0.40171878064810895,0.00014034549132712685,0.39153758470529043,0.3915318291561276,0.00011504689338799639,1.2810389995574951,73.3981280663058,1.0171393156051636,58.277789961000906
9,0.3814907653371715,0.3814844039565358,0.00012721974618424656,0.3790837639297535,0.37907787417274674,0.00011767856402929836,1.223608136177063,70.10758198081462,0.9742289185523987,55.81920531264687
10,0.3728671959658575,0.3728608225976955,0.00012744680227836668,0.3709892889643027,0.3709838298800724,0.00010911162131925545,1.227973461151123,70.3576966780313,0.9723411202430725,55.71104243695055
11,0.3664762224565005,0.3664699136877859,0.00012614425937072817,0.36431270759869244,0.36430729370491177,0.00010832740629078163,1.2033973932266235,68.94959170893065,0.9538542032241821,54.65182011555956
12,0.3649162803282285,0.3649099519132902,0.0001265942752354794,0.36083948806999555,0.3608339592522266,0.00011056729224685494,1.205731749534607,69.08334047325783,0.9546463489532471,54.697206722594295
