epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5077050900992068,0.5074982173615994,0.00041374195170037283,0.5006474708419999,0.5005000724511988,0.00029477838056277654,1.7861645221710205,102.33968863640084,1.5499167442321777,88.80368804116127
2,0.5005170672965449,0.5003241120769991,0.00038590225798868725,0.5006729376082327,0.5004674017039779,0.00041105985653653644,1.7899858951568604,102.55863718043476,1.54343581199646,88.43235797674436
3,0.5002710444634187,0.5000607747605393,0.0004205368686852425,0.4998006286963918,0.49963205896951013,0.0003371620172211669,1.763634204864502,101.04879654364676,1.518309235572815,86.99271119405657
4,0.4986946060004847,0.49851675073527757,0.00035571551546142256,0.49625424290794173,0.49607936424367566,0.0003497598042599005,1.6885855197906494,96.74882363090856,1.4283010959625244,81.83562467256263
5,0.4908078832333314,0.490661896640362,0.0002919751655683702,0.4827704527019675,0.48264509712169373,0.00025071504809650187,1.6442691087722778,94.20968031638881,1.3733240365982056,78.68567120094698
6,0.4563689203568677,0.45627425319655646,0.00018932776201734914,0.42552434346255136,0.4254554849044949,0.00013770730669528027,1.3601245880126953,77.92939850509732,1.0934243202209473,62.648598765621315
7,0.4075329280432376,0.4074610178697043,0.00014382440717299025,0.3929210126010421,0.39286116973247404,0.00011968269892450835,1.2786376476287842,73.26054073566506,1.017012596130371,58.270529469913185
8,0.38248707362393425,0.38242211388476066,0.00012992013257364976,0.3758852530538646,0.3758293458449295,0.00011181645390191085,1.2341139316558838,70.70951972217867,0.9793215990066528,56.1109944090844
9,0.3747836724339917,0.3747203444968389,0.0001266537107040783,0.37255145677554063,0.3724952821248497,0.00011234184628347957,1.2116808891296387,69.42420106378732,0.9666128158569336,55.38283477185851
10,0.3700387594420151,0.3699758071140204,0.00012590875511750963,0.36964352341259227,0.3695889752285153,0.00010909088303295446,1.2164701223373413,69.6986039136926,0.9646962285041809,55.27302240547763
11,0.36622746197205014,0.36616429420156854,0.00012633721484001413,0.3643964188161239,0.364342589004367,0.00010765860640151681,1.2188142538070679,69.83291275353172,0.9612134099006653,55.07347159868654
12,0.3633745910402117,0.3633119194201251,0.00012534803104575194,0.35953716787637446,0.35948341013559326,0.00010750914548730684,1.2048696279525757,69.0339445451803,0.9549067616462708,54.712127270836184
