epoch,train_loss,val_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,1.8229618472093976,2.013846727757672,1.8157216310501099,104.03318622978131,1.5752958059310913,90.25780116451112
2,1.5207642869576397,1.8915597940582076,1.735013723373413,99.40896374657508,1.4947621822357178,85.64356441787146
3,1.3556772763502665,1.6892522215064054,1.6407300233840942,94.00690566030947,1.365830421447754,78.2563186795308
4,1.2574470023203161,1.4867954043781055,1.500217080116272,85.95610704410208,1.235472559928894,70.7873633881493
5,1.1631516744304635,1.3052169076757494,1.4077671766281128,80.65911775783877,1.1243882179260254,64.42269942139711
6,1.1033338514786193,1.1913388336406034,1.3235570192337036,75.83423114700675,1.048864483833313,60.0955082048164
7,1.1638893068835723,1.2472261081334033,1.364379644393921,78.17319527733176,1.0975041389465332,62.882355159775834
8,1.1035397512286735,1.1219209829966228,1.2770103216171265,73.16730182330522,1.0039775371551514,57.52367560492897
9,1.0209895372390747,1.0685449511397118,1.2358514070510864,70.8090697293316,0.9714422225952148,55.65953939551407
10,1.0004552216503206,1.1080447080867741,1.2696133852005005,72.74348858530593,0.9949904084205627,57.008751058496294
11,0.9928027697781611,1.0898863303115944,1.2558588981628418,71.95541452868069,0.9823112487792969,56.28228872327915
12,1.0193212408593246,1.099482560859007,1.2621771097183228,72.31742138488053,0.9911571741104126,56.789122910639946
13,0.9749250698355989,1.0868881746055254,1.2563203573226929,71.9818541909578,0.9852871894836426,56.45279756571935
14,0.9714226516265443,1.0590865900313933,1.2285127639770508,70.38859645383644,0.9614953398704529,55.08962499607362
15,0.9485093055490675,1.078902286641738,1.2437633275985718,71.26238938454534,0.9771814942359924,55.98837543800975
16,0.8897778162077152,1.0840483522103503,1.2540308237075806,71.85067357775854,0.9780718088150024,56.03938670582599
17,0.8677474227031516,1.0326395603566387,1.2153937816619873,69.63693413567654,0.948300838470459,54.33363575307451
18,0.8777192531351271,1.056092408357882,1.225577712059021,70.22043036628156,0.9639801979064941,55.23199687422795
19,0.8591290785613672,1.0302813146628587,1.217031478881836,69.73076727449418,0.949215829372406,54.386060870048944
20,0.8301925452727845,1.0283564013593338,1.2039635181427002,68.98202827729904,0.9480593204498291,54.319797789816064
21,0.8063905771884172,1.026835403411217,1.2050191164016724,69.0425096023995,0.9449594616889954,54.14218896573364
22,0.7835543695108851,1.0222252848880742,1.1962629556655884,68.54081854748372,0.9385530352592468,53.775127769547986
23,0.8206155413355907,1.0601741130055944,1.2270253896713257,70.3033761835622,0.9623525738716125,55.13874088639518
24,0.7946282791691786,1.0334778046296313,1.215067982673645,69.6182672286749,0.9495416283607483,54.40472777705059
25,0.764111238484942,1.0351181750983194,1.2125375270843506,69.47328280316303,0.9533578753471375,54.62338262295021
26,0.7419756617625999,1.0203310695349002,1.1933165788650513,68.3720035919577,0.937124490737915,53.69327819762914
27,0.7331529915665781,1.0311073742660821,1.210726022720337,69.36949124853552,0.9451205134391785,54.151416551302326
28,0.7151823236955611,1.0568072702370437,1.224265694618225,70.1452573042764,0.9669613242149353,55.40280282989704
29,0.697045647565213,1.002681223785176,1.18751859664917,68.03980368129578,0.931777834892273,53.3869373831649
30,0.6650668592426364,1.0296231827704736,1.2069249153137207,69.1517038366605,0.9455565214157104,54.17639796819165
31,0.6605220430390129,1.0196310932340185,1.2049580812454224,69.03901254554445,0.9410308599472046,53.91709666654128
32,0.6338659611494182,1.022605329557182,1.1999789476394653,68.75372920429136,0.943366289138794,54.05090690257101
33,0.612444097769327,1.0010482049455829,1.1861845254898071,67.96336703429417,0.9312916994094849,53.35908387172958
34,0.6252967319009024,1.0098634237557456,1.1851718425750732,67.90534457729491,0.9332067966461182,53.46881086074584
35,0.6048238910110303,0.9986908541006201,1.1908211708068848,68.22902724206182,0.928210437297821,53.18254055715768
36,0.6019822145973504,1.0821253669028188,1.2433509826660156,71.23876376020627,0.979488730430603,56.12057033430076
37,0.756354213426899,1.0200207030851078,1.2000738382339478,68.75916603487069,0.9398690462112427,53.85052964289034
38,0.6966982180845804,0.961413082733653,1.1586583852767944,66.3862353738032,0.9032526016235352,51.75256190724006
39,0.659340426908525,1.0122311084099065,1.1932005882263184,68.36535781789527,0.9387097358703613,53.784106053211964
40,0.6275437717331188,1.0400008765700597,1.2233165502548218,70.09087533810477,0.9520702362060547,54.54960633463032
41,0.5861714255876381,1.005221367271897,1.1855388879776,67.92637472974938,0.9336377382278442,53.493501994595434
42,0.5535836496166677,0.972988577450023,1.1652384996414185,66.76324815560957,0.9097549319267273,52.125117990612985
43,0.5160314235940325,1.0108212964986665,1.1961356401443481,68.53352390545015,0.9351464509963989,53.57994486873112
44,0.4801124284387301,0.9702842664095311,1.1729812622070312,67.20687577239107,0.9150108695030212,52.42626103111885
45,0.47975890529888304,0.9723108266693314,1.1755367517471313,67.35329453762863,0.9144018292427063,52.39136559464925
46,0.4442417393516562,0.9983760921004551,1.1928114891052246,68.34306408044435,0.9298942685127258,53.27901697918411
47,0.41411902085362867,0.9960112260058035,1.18333101272583,67.79987279613157,0.9283304810523987,53.189418557651884
48,0.41878131315028866,1.090740565381019,1.2496206760406494,71.59799072941392,0.9834228754043579,56.34598023728952
49,0.4931355418439684,1.0095343901440987,1.1924529075622559,68.32251887142095,0.9286498427391052,53.20771663443835
50,0.46848687712706666,0.9952067970450408,1.182968258857727,67.77908853048723,0.9303064942359924,53.30263577333401
