epoch,train_loss,val_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5439084768295288,0.5004710110963559,1.812031865119934,103.82177821459106,1.5563433170318604,89.17190353931665
2,0.4988376734643009,0.5011100511924893,1.760945439338684,100.89474162691712,1.5078928470611572,86.39589609457003
3,0.48744290983876704,0.5036847232993132,1.7733569145202637,101.605866772353,1.5147250890731812,86.78735472647097
4,0.46310594245042214,0.49929670142192467,1.7408870458602905,99.74548033679244,1.4771209955215454,84.63279887354713
5,0.4254978863553628,0.4689016416181926,1.5405932664871216,88.2694921159854,1.276146411895752,73.11780344239014
6,0.37447730572530014,0.4168831731369293,1.2414828538894653,71.13172786572301,0.9770509004592896,55.980892965774
7,0.3263009113972413,0.34280962122032066,1.1096796989440918,63.57996336084425,0.8670138120651245,49.67623221088037
8,0.2921994987812788,0.29466920935250573,0.9950351715087891,57.01131579452963,0.8120290040969849,46.525834776968665
9,0.27017798911592816,0.27884933683607316,0.9964267015457153,57.09104459271119,0.812623143196106,46.55987643979201
10,0.26402703593563104,0.274292873011695,0.9942651987075806,56.967199602680516,0.8140886425971985,46.643843370353565
11,0.2636787653302347,0.28013501856841294,0.9814285635948181,56.23171458756979,0.800839364528656,45.88471565543084
12,0.26040689056146077,0.27531419119803735,0.9834927916526794,56.34998614323773,0.8104289770126343,46.43415997792876
13,0.2541554853236875,0.2728465078702939,0.9808029532432556,56.195869754805564,0.8025636076927185,45.9835075115859
14,0.2539455007407918,0.2835059483456456,0.9766620397567749,55.95861288870142,0.8055326342582703,46.15362020305424
15,0.2516598826347117,0.2728863903899598,0.9886012673377991,56.64268023974029,0.8031895160675049,46.01936941982305
16,0.25055120027931044,0.26840205714593524,0.9756138324737549,55.898555035329494,0.8048471808433533,46.11434661532667
17,0.24872253294097646,0.27163728311950086,0.9760501980781555,55.92355694278633,0.7963041663169861,45.62486793864687
18,0.24666095379344577,0.2812754445605808,1.0013519525527954,57.37324068845944,0.8148411512374878,46.686958939489266
19,0.246573600439386,0.3029417241710463,0.9749425649642944,55.860094240113156,0.7981376647949219,45.729919663176254
20,0.246202873950564,0.27014752268012054,0.9733250737190247,55.767418818359836,0.7971845865249634,45.675312300762
21,0.241322882265352,0.2726440505654204,0.9849450588226318,56.43319492280141,0.801934003829956,45.94743386748448
22,0.23905677951913973,0.2817620377914578,1.0025123357772827,57.43972574984034,0.8130737543106079,46.58569455485466
23,0.23731310582360743,0.27392945122095497,0.9800991415977478,56.15554431794581,0.7900239825248718,45.26503991279226
24,0.2306700223983999,0.27999497102756127,1.0016366243362427,57.38955118019743,0.7979927659034729,45.7216175682401
25,0.22731906342106825,0.3866611263331245,1.1312564611434937,64.81622077042739,0.8957095146179199,51.32037485731833
26,0.2450007100345036,0.3243728270328123,1.0326496362686157,59.166465873911264,0.8108303546905518,46.45715722486419
27,0.23277187921814413,0.2981702169172125,1.002591609954834,57.4442678256384,0.8081694841384888,46.304700572400336
28,0.22173601239087196,0.28293324101204964,1.0093932151794434,57.833971098922646,0.8056153655052185,46.15836035433823
29,0.2168457846068803,0.3082707220432805,1.0173307657241821,58.28875924480795,0.8226923942565918,47.13680202841548
30,0.21617511713970972,0.29886964528389226,1.0370254516601562,59.41718162777492,0.8162392377853394,46.76706339807518
31,0.21473697427264804,0.3050229580573786,1.0571801662445068,60.57196171074898,0.8175822496414185,46.84401230926454
32,0.20091681831708832,0.31199901477963315,1.0727405548095703,61.46350630311074,0.8438727259635925,48.35034564391374
33,0.1959716350506138,0.3207833389051599,1.0677461624145508,61.177348697643886,0.8215038180351257,47.068701627295866
34,0.19082902888012998,0.4081277658347211,1.1560966968536377,66.2394614387288,0.889955461025238,50.99069187136557
35,0.18219664376541223,0.3332791040146273,1.1359336376190186,65.08420324251284,0.8697801232337952,49.8347301656651
36,0.1723089427921359,0.37246204883444545,1.1800167560577393,67.60997987682688,0.9088515043258667,52.073355401988046
37,0.16846746580893768,0.32586340752302434,1.1245237588882446,64.43046534648342,0.8436689376831055,48.3386694355276
38,0.15779467176791676,0.398316821046904,1.203033208847046,68.92872548101626,0.9342572689056396,53.52899848771199
39,0.15900898129580407,0.4337315911950629,1.2823129892349243,73.47112229796574,1.0020673274993896,57.41422865366869
40,0.15045383214617575,0.3523995317275228,1.1624003648757935,66.6006350118499,0.887332022190094,50.840379898301094
41,0.14131994686979155,0.3768395970459857,1.1951268911361694,68.4757268446935,0.9143434762954712,52.38802221705053
42,0.12742878929529777,0.4351982696383607,1.224717378616333,70.17113689104158,0.9411780834197998,53.92553195016625
43,0.1197237274167258,0.3579075786412931,1.156262993812561,66.24898955262097,0.8688331842422485,49.7804745579931
44,0.10890348172387597,0.4173564110316482,1.1991745233535767,68.70763908777212,0.9217637181282043,52.81317075703256
45,0.09740646416581543,0.4098377329072142,1.2569011449813843,72.01513087259411,0.9657575488090515,55.33383157965825
46,0.08814839993775224,0.34690724303519804,1.0985934734344482,62.94476942841141,0.8289328217506409,47.49435218618189
47,0.08050114528260417,0.38756246095389324,1.1185091733932495,64.08585498209959,0.8380664587020874,48.01767103510451
48,0.06533586200555609,0.39731742724094515,1.146520733833313,65.69079917289085,0.8756365180015564,50.17027686902031
49,0.06520191363615696,0.3650955333818797,1.140309453010559,65.3349189963765,0.8595798015594482,49.2502947840492
50,0.0694404204880725,0.4822402090029,1.2199956178665161,69.90059992820655,0.9414703249931335,53.942276158916535
