epoch,train_loss,val_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.507523954580616,0.49984432435503195,1.781620979309082,102.07936280637497,1.5303314924240112,87.68153577185235
2,0.5008275235831404,0.500713512788411,1.7863413095474243,102.34981780693997,1.5448213815689087,88.51174526546741
3,0.499982361187482,0.49990052608103536,1.7785331010818481,101.90244041630413,1.5379821062088013,88.11988365240543
4,0.4994930403525603,0.49821604466905783,1.7548047304153442,100.54290492239143,1.5034666061401367,86.14229117068746
5,0.49601017962620914,0.492997385707556,1.7146732807159424,98.24354222887415,1.4561781883239746,83.43286440997012
6,0.474087946907768,0.4432768552911048,1.4034842252731323,80.41372272133854,1.1462934017181396,65.67777400214364
7,0.41957368198053796,0.4055565313186521,1.31483793258667,75.33466428092284,1.055329442024231,60.46592302388453
8,0.3915296534919206,0.3784666690561507,1.238998293876648,70.9893730630416,0.980756402015686,56.193202565934676
9,0.37880448539163813,0.3740074983219695,1.2257585525512695,70.23079176325247,0.9747758507728577,55.85054222055889
10,0.36990826789227277,0.3685176286822051,1.2121449708938599,69.45079099022618,0.9599274396896362,54.99979093301503
11,0.3654408394957388,0.36307699267381155,1.2105200290679932,69.35768868164975,0.9564223885536194,54.79896629594373
12,0.3643018500098969,0.3604457748481651,1.2001193761825562,68.76177516713364,0.9510277509689331,54.489876330338554
13,0.35913034807370364,0.36175079789816167,1.201865315437317,68.86181011771764,0.9519157409667969,54.54075440946598
14,0.35524511753513827,0.36009861460698195,1.198075532913208,68.64467157381377,0.9491784572601318,54.38391960574415
15,0.3530792627254678,0.35530753540836907,1.1923444271087646,68.31630339927624,0.9424077272415161,53.995985351454934
16,0.34915608717076607,0.35365961774501925,1.1904685497283936,68.20882354249692,0.9404168128967285,53.88191436212655
17,0.3464974641133953,0.3526170510871738,1.1948968172073364,68.46254457959537,0.9407561421394348,53.90135649559899
18,0.34262851862934046,0.34533415393891675,1.1738773584365845,67.25821830438205,0.9242964386940002,52.95828495613865
19,0.3388337328114323,0.3439907513412775,1.1699579954147339,67.03365534485037,0.9180033206939697,52.597715854759095
20,0.3327124105485458,0.33653292955915914,1.1508678197860718,65.93986885116453,0.905129611492157,51.86010665081649
21,0.32400143945683313,0.3338516857109818,1.1411817073822021,65.38489549053348,0.8928055167198181,51.15398803404223
22,0.31537916773524366,0.3185579161238826,1.105735421180725,63.353972891776046,0.8645777702331543,49.536657295191155
23,0.30281052842486506,0.3097376936401417,1.0875757932662964,62.31350285475132,0.8478204607963562,48.57653418846788
24,0.29404287148454333,0.2995670433917077,1.061279296875,60.80682459554904,0.8327401280403137,47.71249476789376
25,0.2831342664843831,0.29183274156907024,1.0308958292007446,59.065980130842036,0.812555193901062,46.5559832319651
26,0.27737497550815177,0.2872803039800108,1.03164541721344,59.10892836034308,0.816260814666748,46.76829966231495
27,0.27143466755664547,0.28468483141045164,1.0046820640563965,57.56404202292374,0.8021436929702759,45.95944817023453
28,0.2671667404014971,0.28083034862879835,1.0021827220916748,57.420840276785256,0.7942723631858826,45.50845419443317
29,0.26466015539022797,0.2839264201572518,1.0017917156219482,57.398437256307616,0.8042210936546326,46.078474461805754
30,0.2631573927635587,0.2802411822322147,0.9922525882720947,56.8518855189232,0.7946800589561462,45.53181344139462
