sample_index,state,main_lobe_energy,side_lobe_energy,total_energy,main_lobe_ratio,side_lobe_ratio,peak_intensity,max_side_lobe_intensity,strehl_ratio,synthesis_efficiency,peak_to_sidelobe_ratio,phase_rmse_rad
9,comp0p3_best_rmse,71261189.27625836,49419220.987976566,120680410.26423493,0.5904950863212094,0.40950491367879066,10586515.616666513,802601.7076117251,0.8283549670758236,0.9006683909654195,13.190248059860789,0.5193173289299011
9,cycle41_best_strehl,70761572.17047155,49855906.22989762,120617478.40036917,0.5866610138838301,0.4133389861161699,10418339.01896435,783660.1105789773,0.8151957818351971,0.8943537428471663,13.294461308317912,0.5236557722091675
9,cycle42_best_rmse,71164079.73568957,49498088.577314466,120662168.31300403,0.5897795533649469,0.4102204466350531,10516193.067229206,810167.212426809,0.8228524924908788,0.8994410259082294,12.980274819723398,0.5119234919548035
9,cycle42_best_comp,71196034.74035436,49468539.10694513,120664573.84729949,0.5900326207628482,0.4099673792371517,10516405.152046366,814109.877646358,0.8228690873288875,0.8998449044138652,12.917672958900761,0.5130028128623962
9,cycle42_best_strehl,71196034.74035436,49468539.10694513,120664573.84729949,0.5900326207628482,0.4099673792371517,10516405.152046366,814109.877646358,0.8228690873288875,0.8998449044138652,12.917672958900761,0.5130028128623962
9,cycle42_best_main_lobe,71325386.42921455,49353961.52116592,120679347.95038047,0.5910322490186249,0.4089677509813751,10549948.560099801,803373.5028000477,0.8254937326493904,0.9014797771778142,13.132059401174432,0.5113042593002319
9,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
10,before,37222754.16418262,79256134.07011576,116478888.23429838,0.31956653028236925,0.6804334697176307,5524384.978240848,3109440.432793333,0.4322623139156916,0.4704574599560487,1.7766492388722412,2.182823419570923
10,comp0p3_best_rmse,40698148.270145655,76418535.96487978,117116684.23502544,0.34750085810552933,0.6524991418944707,4296774.539465439,3326780.05598953,0.336206421550802,0.5143828792365727,1.2915715698516144,1.4426010847091675
10,cycle41_best_strehl,58103961.330606066,61317600.34706699,119421561.67767306,0.48654497993781576,0.5134550200621842,8873238.433952337,1748487.7334262852,0.6942974815283891,0.7343745156634535,5.074807368859603,1.3662195205688477
10,cycle42_best_rmse,63150055.13753749,56825051.94533674,119975107.08287422,0.5263596480386206,0.47364035196137944,10004319.278470807,1242570.2163388531,0.7828002967744326,0.798151969224191,8.051311022042553,1.1799087524414062
10,cycle42_best_comp,63271351.59491935,56683314.58292377,119954666.17784312,0.5274605283058695,0.47253947169413046,9814073.196310308,1237016.3053669399,0.7679142575117818,0.7996850321187268,7.93366518592423,1.189838171005249
10,cycle42_best_strehl,63271351.59491935,56683314.58292377,119954666.17784312,0.5274605283058695,0.47253947169413046,9814073.196310308,1237016.3053669399,0.7679142575117818,0.7996850321187268,7.93366518592423,1.189838171005249
10,cycle42_best_main_lobe,63887739.73255027,56143110.52962325,120030850.26217352,0.5322609945110406,0.4677390054889594,10013639.521024674,1136138.0486484373,0.7835295706444577,0.8074755463912014,8.813752459867896,1.1562331914901733
10,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
11,before,48672632.80012863,69061057.07273933,117733689.87286796,0.41341295641618525,0.5865870435838149,4567735.843350482,3090848.377211565,0.3574081228551631,0.6151721899868396,1.4778259189379273,1.681801438331604
11,comp0p3_best_rmse,59282087.640078984,59959421.9573619,119241509.59744088,0.49715982161090716,0.5028401783890928,7064560.576313496,1995226.3638553882,0.552775252547164,0.7492648246561006,3.5407313697793175,0.8102126717567444
11,cycle41_best_strehl,59731432.58797952,59566910.29294764,119298342.88092716,0.5006895414096242,0.49931045859037587,7212654.921319279,1965288.6610649202,0.5643630771651386,0.7549440842267635,3.6700231697317163,0.7941035628318787
11,cycle42_best_rmse,64507056.8699501,55346310.44424091,119853367.31419101,0.538216474976855,0.46178352502314496,8498863.555859812,1447249.3332475096,0.6650040576063452,0.8153030802185811,5.872425269520805,0.6878039836883545
11,cycle42_best_comp,64865432.66510189,55028345.80412642,119893778.46922831,0.5410241756768899,0.4589758243231101,8588103.887086093,1406256.9901016885,0.6719867773520569,0.8198325829403081,6.107065740853722,0.6807882189750671
11,cycle42_best_strehl,64865432.66510189,55028345.80412642,119893778.46922831,0.5410241756768899,0.4589758243231101,8588103.887086093,1406256.9901016885,0.6719867773520569,0.8198325829403081,6.107065740853722,0.6807882189750671
11,cycle42_best_main_lobe,64500937.701335855,55358243.68189744,119859181.3832333,0.538139314460216,0.46186068553978393,8531236.052944722,1495744.283068719,0.6675370835544405,0.815225740199339,5.703672846699272,0.6786423325538635
11,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
12,before,47872716.89184187,69584905.79359584,117457622.68543771,0.40757437275952196,0.592425627240478,5027359.989319593,2817401.6427697353,0.39337198085033803,0.6050620728060658,1.7843959175012365,1.5268938541412354
12,comp0p3_best_rmse,57960261.18677958,61106713.081901036,119066974.26868062,0.48678705025282104,0.513212949747179,6669387.003714345,2220101.4742809935,0.5218544091296884,0.7325582931356487,3.0040910656456847,0.8446199297904968
12,cycle41_best_strehl,58239061.9453341,60836862.884683736,119075924.83001783,0.4890918296748145,0.5109081703251855,6603665.089271865,2025996.7511351854,0.516711916902269,0.7360820489578224,3.2594647970544712,0.8572604060173035
12,cycle42_best_rmse,58706264.4282793,60444167.33114486,119150431.75942416,0.49270710614639424,0.5072928938536058,6856309.9163853545,2106903.4221801455,0.5364804228983306,0.7419870094677854,3.254211770794268,0.8262923359870911
12,cycle42_best_comp,58459719.77382632,60662173.02610991,119121892.79993623,0.4907554640019758,0.5092445359980242,6791692.145944745,2127164.9571409198,0.5314243257796927,0.7388709377395063,3.1928375479978404,0.8321970105171204
12,cycle42_best_strehl,58459719.77382632,60662173.02610991,119121892.79993623,0.4907554640019758,0.5092445359980242,6791692.145944745,2127164.9571409198,0.5314243257796927,0.7388709377395063,3.1928375479978404,0.8321970105171204
12,cycle42_best_main_lobe,58742291.534265995,60413292.93417509,119155584.46844108,0.4929881532310738,0.5070118467689262,6870243.732888462,2098002.9957749527,0.5375706915503224,0.7424423551602967,3.274658685771207,0.8244407176971436
12,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
13,before,34008525.04911138,82309533.80151905,116318058.85063043,0.2923752802029077,0.7076247197970923,3950293.7571819834,3950293.7571819834,0.30909560554737836,0.4298328984707984,1.0,1.7539935111999512
13,comp0p3_best_rmse,51977432.47660253,66442536.782338716,118419969.25894125,0.43892455640608097,0.561075443593919,5330072.325462021,3388264.494253014,0.4170580808211294,0.6569414705349607,1.573098066724895,1.0205875635147095
13,cycle41_best_strehl,49951909.30901734,68212903.67017624,118164812.97919357,0.42273082865889067,0.5772691713411093,4664016.154707648,3651585.360575072,0.3649416945261628,0.6313409338228975,1.277257874090374,1.0752958059310913
13,cycle42_best_rmse,47755427.363978304,70172871.08289558,117928298.44687387,0.4049530773607481,0.595046922639252,4194180.4220987386,3805413.819695771,0.328178818343976,0.6035796533936078,1.1021614522948382,1.1165390014648438
13,cycle42_best_comp,47700309.87393135,70217588.27290058,117917898.14683193,0.40452137142518174,0.5954786285748183,4154431.047340322,3856415.923214165,0.3250685795069921,0.6028830248138882,1.0772777444290225,1.122134804725647
13,cycle42_best_strehl,47700309.87393135,70217588.27290058,117917898.14683193,0.40452137142518174,0.5954786285748183,4154431.047340322,3856415.923214165,0.3250685795069921,0.6028830248138882,1.0772777444290225,1.122134804725647
13,cycle42_best_main_lobe,47782513.37689524,70150276.61347124,117932789.99036647,0.405167327770321,0.5948326722296791,4212191.883766615,3763536.428010906,0.32958814736941966,0.6039219928341831,1.1192111367426916,1.1181223392486572
13,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
14,before,49054974.567419596,68825246.04301119,117880220.61043079,0.4161425412456252,0.5838574587543747,4500330.089130468,4500330.089130468,0.3521338765082595,0.6200045980316989,1.0,1.370543122291565
