model_name,sample_index,channel,center_y,center_x,mean_radius_px,top_fraction,top_energy_ratio,plane_1_energy_ratio,plane_2_energy_ratio,figure_path
deep_residual_cnn,8,3,78.94452021958053,76.57408155299458,22.328950048254494,0.1,0.8138475202962208,0.5210452972053891,0.4789547027946079,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample8.png
deep_residual_cnn,8,4,79.06543200034272,76.90533822545272,23.388893039906947,0.1,0.7947298268391588,0.5247155862800987,0.4752844477406789,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample8.png
deep_residual_cnn,8,5,76.40205048843941,76.99284557885876,22.56583957785284,0.1,0.8070867261946432,0.522744933075662,0.4772551094235327,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample8.png
deep_residual_cnn,8,6,79.04616721187377,76.61861228909515,22.22812017428066,0.1,0.8133883785911432,0.5202982563059593,0.4797017436940375,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample8.png
deep_residual_cnn,9,1,80.5956361273098,77.84965006233672,22.373963090752362,0.1,0.8092038336639525,0.5267270356173468,0.4732729964025044,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,9,2,77.73443576861558,77.39797441567889,23.21213632659281,0.1,0.8007925352862296,0.5265959503036435,0.47340404969635447,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,9,3,79.04618389089755,76.42503716215762,22.15338979960944,0.1,0.8162412819811814,0.5209100367094232,0.47908999888103365,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,9,4,80.46633098984218,78.68682109728329,22.474794094847365,0.1,0.8109830303131293,0.5261379169202052,0.47386211730337247,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,9,5,77.45204563617075,77.10513093556617,23.11730823968266,0.1,0.8025978870643429,0.5258181691953596,0.4741818892436256,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,9,6,78.93874566550302,76.31197333185376,21.83220704376752,0.1,0.823766688292854,0.5200276014422686,0.47997243816489293,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample9.png
deep_residual_cnn,10,1,81.03716411651313,77.21731165316824,23.039760146068755,0.1,0.8265719783794738,0.5254805616952717,0.47451943830471777,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,10,2,78.82630183424895,80.98423440183699,22.716035188741255,0.1,0.8108025598270461,0.5356501996962191,0.4643498290511097,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,10,3,79.0502316732508,77.11425366952773,21.87021447449959,0.1,0.8320045393028592,0.5147248096727103,0.4852752248143586,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,10,4,80.96012779675084,77.16540873778385,22.908530490249458,0.1,0.8210967256153351,0.5256884847788925,0.4743114803850979,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,10,5,78.28858213582227,81.68112999818074,22.724875601423104,0.1,0.8173354000978672,0.533443289026701,0.4665566569144491,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,10,6,79.21235352563853,76.4044182918348,21.73235267190018,0.1,0.835985239149127,0.5136796384680267,0.4863203304246274,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample10.png
deep_residual_cnn,11,1,77.03101830195031,79.82187931062258,25.41511807760088,0.1,0.7760785194107388,0.5282899983744311,0.4717100016255662,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample11.png
deep_residual_cnn,11,2,78.11002469005544,77.41130953714922,23.513150538804577,0.1,0.7945564383160586,0.5248002043885871,0.47519979561140746,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample11.png
deep_residual_cnn,11,3,78.38130465728617,77.41852520875838,23.84623005905785,0.1,0.7812975414752501,0.5212224279582016,0.47877762044266897,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample11.png
