epoch,lambda_comp_active,train_total,train_phase,train_farfield,train_comp,train_unit,val_total,val_rmse_rad,val_mae_rad,val_unit,val_strehl_ratio,val_main_lobe_ratio,val_synthesis_efficiency
1,0.5,0.0191362510068076,0.4592667200565338,0.0002356536845743124,-0.880284505707877,0.7989330442973546,-0.04079416028658549,1.4046776294708252,1.1353222131729126,0.6114941282272339,0.4885912239551544,0.45635050535202026,0.6840412616729736
