sample_index,state,strehl_ratio,peak_intensity,ideal_peak_intensity,phase_rmse_rad
99,baseline_compensated,0.7010817072201242,8959942.0,12780168.0,1.056611180305481
99,physics_compensated,0.7899301480230932,10095440.0,12780168.0,0.9964115023612976
99,ideal,1.0,12780168.0,12780168.0,0.0
100,before,0.4109225715968679,5251659.5,12780168.0,1.7176012992858887
100,baseline_compensated,0.2865758298325969,3662487.25,12780168.0,1.4152777194976807
100,physics_compensated,0.3433253381332702,4387755.5,12780168.0,1.5278249979019165
100,ideal,1.0,12780168.0,12780168.0,0.0
101,before,0.33485295341970467,4279477.0,12780168.0,2.142462968826294
101,baseline_compensated,0.6424825166617528,8211034.5,12780168.0,0.7299010753631592
101,physics_compensated,0.6277160441083404,8022316.5,12780168.0,0.7866151332855225
101,ideal,1.0,12780168.0,12780168.0,0.0
102,before,0.5680477752718117,7259746.0,12780168.0,1.2443190813064575
102,baseline_compensated,0.8114293176740712,10370203.0,12780168.0,0.5082252025604248
102,physics_compensated,0.7655353982827143,9783671.0,12780168.0,0.5608659982681274
102,ideal,1.0,12780168.0,12780168.0,0.0
103,before,0.2430925008184556,3106763.0,12780168.0,1.9262728691101074
103,baseline_compensated,0.6432990552236872,8221470.0,12780168.0,0.7092753052711487
103,physics_compensated,0.6104967477735816,7802251.0,12780168.0,0.7462314963340759
103,ideal,1.0,12780168.0,12780168.0,0.0
104,before,0.285965587463326,3654688.25,12780168.0,1.9441105127334595
104,baseline_compensated,0.3787043722742925,4839905.5,12780168.0,1.0416240692138672
104,physics_compensated,0.41203542864225257,5265882.0,12780168.0,0.9775880575180054
104,ideal,1.0,12780168.0,12780168.0,0.0
105,before,0.27215878539311844,3478235.0,12780168.0,1.8303297758102417
105,baseline_compensated,0.3559858524551477,4549559.0,12780168.0,1.2301108837127686
105,physics_compensated,0.42118796873405734,5382853.0,12780168.0,1.1560215950012207
105,ideal,1.0,12780168.0,12780168.0,0.0
106,before,0.5601916970105557,7159344.0,12780168.0,1.2464674711227417
106,baseline_compensated,0.9123678186390038,11660214.0,12780168.0,0.33293795585632324
106,physics_compensated,0.9322724083126294,11914598.0,12780168.0,0.30065715312957764
106,ideal,1.0,12780168.0,12780168.0,0.0
107,before,0.3180428066360317,4064640.5,12780168.0,1.4279958009719849
107,baseline_compensated,0.3676553782391593,4698697.5,12780168.0,1.450603723526001
107,physics_compensated,0.3130767921047673,4001174.0,12780168.0,1.483946442604065
107,ideal,1.0,12780168.0,12780168.0,0.0
108,before,0.4589913059045859,5865986.0,12780168.0,2.0214269161224365
108,baseline_compensated,0.8071498747121321,10315511.0,12780168.0,0.6625194549560547
108,physics_compensated,0.8069833667288254,10313383.0,12780168.0,0.661045491695404
108,ideal,1.0,12780168.0,12780168.0,0.0
109,before,0.5830721865315073,7451760.5,12780168.0,1.5520633459091187
109,baseline_compensated,0.3803334588402907,4860725.5,12780168.0,1.2485294342041016
109,physics_compensated,0.43166662597862565,5516772.0,12780168.0,1.1069132089614868
109,ideal,1.0,12780168.0,12780168.0,0.0
110,before,0.35571523785915804,4546100.5,12780168.0,2.014941692352295
110,baseline_compensated,0.5783925923352494,7391954.5,12780168.0,1.0526306629180908
110,physics_compensated,0.451898284905175,5775336.0,12780168.0,1.2348594665527344
110,ideal,1.0,12780168.0,12780168.0,0.0
111,before,0.5227274007665627,6680544.0,12780168.0,1.4420809745788574
111,baseline_compensated,0.8717572413758568,11141204.0,12780168.0,0.4067803919315338
111,physics_compensated,0.8741105750722525,11171280.0,12780168.0,0.4099440574645996
111,ideal,1.0,12780168.0,12780168.0,0.0
112,before,0.33379400802868947,4265943.5,12780168.0,1.7317187786102295
112,baseline_compensated,0.7618631460869685,9736739.0,12780168.0,0.8134715557098389
112,physics_compensated,0.8391217548939889,10724117.0,12780168.0,0.7149080634117126
112,ideal,1.0,12780168.0,12780168.0,0.0
113,before,0.31800929768685354,4064212.25,12780168.0,1.8948808908462524
113,baseline_compensated,0.7514668038792605,9603872.0,12780168.0,0.5787620544433594
113,physics_compensated,0.7348263340513208,9391204.0,12780168.0,0.6105912923812866
113,ideal,1.0,12780168.0,12780168.0,0.0
114,before,0.32828746852154056,4195569.0,12780168.0,2.3094189167022705
114,baseline_compensated,0.6416189912370479,8199998.5,12780168.0,0.7135922908782959
114,physics_compensated,0.6719699615842296,8587889.0,12780168.0,0.6725459694862366
114,ideal,1.0,12780168.0,12780168.0,0.0
115,before,0.4145276494017919,5297733.0,12780168.0,1.7504160404205322
115,baseline_compensated,0.7575506832148059,9681625.0,12780168.0,0.9945371150970459
115,physics_compensated,0.8268172218080388,10566863.0,12780168.0,0.9038650393486023
115,ideal,1.0,12780168.0,12780168.0,0.0
116,before,0.2999036084658668,3832818.5,12780168.0,1.9919716119766235
116,baseline_compensated,0.7136527469748442,9120602.0,12780168.0,1.2283481359481812
116,physics_compensated,0.7470877534630218,9547907.0,12780168.0,1.2279876470565796
116,ideal,1.0,12780168.0,12780168.0,0.0
117,before,0.3753948304904912,4797609.0,12780168.0,1.9701085090637207
117,baseline_compensated,0.6381449367488753,8155599.5,12780168.0,0.7633002400398254
117,physics_compensated,0.6463562137837312,8260541.0,12780168.0,0.7425748109817505
117,ideal,1.0,12780168.0,12780168.0,0.0
118,before,0.6284203775725014,8031318.0,12780168.0,1.7859004735946655
118,baseline_compensated,0.8701967767559863,11121261.0,12780168.0,0.7352519035339355
118,physics_compensated,0.8497241194325458,10859617.0,12780168.0,0.7933826446533203
118,ideal,1.0,12780168.0,12780168.0,0.0
119,before,0.392551803700859,5016878.0,12780168.0,1.8297313451766968
119,baseline_compensated,0.3336971783156528,4264706.0,12780168.0,1.0758600234985352
119,physics_compensated,0.29625653199551055,3786208.25,12780168.0,1.2168831825256348
119,ideal,1.0,12780168.0,12780168.0,0.0
120,before,0.4814104165140865,6152506.0,12780168.0,1.7288334369659424
120,baseline_compensated,0.6005482478790576,7675107.5,12780168.0,1.1253292560577393
120,physics_compensated,0.6774643338021847,8658108.0,12780168.0,1.032331109046936
120,ideal,1.0,12780168.0,12780168.0,0.0
121,before,0.29919283924906154,3823734.75,12780168.0,2.260042667388916
121,baseline_compensated,0.7430011874648283,9495680.0,12780168.0,0.6477406024932861
121,physics_compensated,0.7655490913734467,9783846.0,12780168.0,0.6376097798347473
121,ideal,1.0,12780168.0,12780168.0,0.0
122,before,0.3512386926369043,4488889.5,12780168.0,2.3353593349456787
122,baseline_compensated,0.6626407414988598,8468660.0,12780168.0,0.9836769700050354
122,physics_compensated,0.6720284897663317,8588637.0,12780168.0,0.9390184283256531
122,ideal,1.0,12780168.0,12780168.0,0.0
123,before,0.25271526164601277,3229743.5,12780168.0,1.4821088314056396
123,baseline_compensated,0.9103097862250324,11633912.0,12780168.0,0.4809795916080475
123,physics_compensated,0.9045496898006349,11560297.0,12780168.0,0.4901983439922333
123,ideal,1.0,12780168.0,12780168.0,0.0
124,before,0.44137987857436617,5640909.0,12780168.0,1.8369156122207642
124,baseline_compensated,0.7979989777912153,10198561.0,12780168.0,0.8057051301002502
124,physics_compensated,0.800770772340395,10233985.0,12780168.0,0.8121955394744873
124,ideal,1.0,12780168.0,12780168.0,0.0
125,before,0.236518487080921,3022746.0,12780168.0,1.9449478387832642
125,baseline_compensated,0.7631453671031555,9753126.0,12780168.0,0.5890662670135498
125,physics_compensated,0.7843531477833469,10024165.0,12780168.0,0.5591853260993958
125,ideal,1.0,12780168.0,12780168.0,0.0
126,before,0.49314007452797176,6302413.0,12780168.0,1.9600889682769775
126,baseline_compensated,0.8716282915842734,11139556.0,12780168.0,0.7425258755683899
126,physics_compensated,0.8441745053742643,10788692.0,12780168.0,0.8140734434127808
126,ideal,1.0,12780168.0,12780168.0,0.0
127,before,0.45252605443058336,5783359.0,12780168.0,1.9678698778152466
127,baseline_compensated,0.8304957337024051,10613875.0,12780168.0,0.867664635181427
127,physics_compensated,0.833954921406354,10658084.0,12780168.0,0.8193684220314026
127,ideal,1.0,12780168.0,12780168.0,0.0
128,before,0.5824933600246882,7444363.0,12780168.0,1.5130512714385986
128,baseline_compensated,0.8376661402260127,10705514.0,12780168.0,0.970931887626648
128,physics_compensated,0.811736121152711,10374124.0,12780168.0,1.0157887935638428
128,ideal,1.0,12780168.0,12780168.0,0.0
129,before,0.3542602100379275,4527505.0,12780168.0,2.119838237762451
129,baseline_compensated,0.6385784991245812,8161140.5,12780168.0,0.7548099756240845
129,physics_compensated,0.5800075554562351,7412594.0,12780168.0,0.8265532851219177
129,ideal,1.0,12780168.0,12780168.0,0.0
130,before,0.507830530866261,6490159.5,12780168.0,2.2167446613311768
130,baseline_compensated,0.43841227282771245,5602982.5,12780168.0,1.3027046918869019
130,physics_compensated,0.32736932722637135,4183835.0,12780168.0,1.2740709781646729
130,ideal,1.0,12780168.0,12780168.0,0.0
131,before,0.40456619975574654,5170424.0,12780168.0,2.137558698654175
131,baseline_compensated,0.24708006577065342,3157724.75,12780168.0,1.2567992210388184
131,physics_compensated,0.2892703366653709,3696923.5,12780168.0,1.3925732374191284
131,ideal,1.0,12780168.0,12780168.0,0.0
132,before,0.6832191877289876,8731656.0,12780168.0,0.7422043085098267
132,baseline_compensated,0.8020107403908932,10249832.0,12780168.0,0.5789297819137573
132,physics_compensated,0.7902181724058713,10099121.0,12780168.0,0.5773603916168213
132,ideal,1.0,12780168.0,12780168.0,0.0
133,before,0.5778409563943134,7384904.5,12780168.0,1.34566330909729
133,baseline_compensated,0.5032769131047417,6431963.5,12780168.0,1.3036354780197144
133,physics_compensated,0.46501325334690435,5942947.5,12780168.0,1.4023935794830322
133,ideal,1.0,12780168.0,12780168.0,0.0
134,before,0.40827182396976314,5217782.5,12780168.0,1.7014230489730835
134,baseline_compensated,0.7177541797572614,9173019.0,12780168.0,0.6563554406166077
134,physics_compensated,0.7536239742701348,9631441.0,12780168.0,0.6002844572067261
134,ideal,1.0,12780168.0,12780168.0,0.0
135,before,0.4034671922935598,5156378.5,12780168.0,1.9951808452606201
135,baseline_compensated,0.4129307220374568,5277324.0,12780168.0,1.0526784658432007
135,physics_compensated,0.4130845150079404,5279289.5,12780168.0,1.3513258695602417
135,ideal,1.0,12780168.0,12780168.0,0.0
136,before,0.30989704125955153,3960536.25,12780168.0,1.8551379442214966
136,baseline_compensated,0.6126880726450544,7830256.5,12780168.0,0.9580857157707214
136,physics_compensated,0.7780970484895035,9944211.0,12780168.0,0.5466739535331726
136,ideal,1.0,12780168.0,12780168.0,0.0
137,before,0.6121700825842039,7823636.5,12780168.0,1.7738418579101562
137,baseline_compensated,0.9124728250833636,11661556.0,12780168.0,0.7311867475509644
137,physics_compensated,0.9040647196500077,11554099.0,12780168.0,0.7355013489723206
137,ideal,1.0,12780168.0,12780168.0,0.0
138,before,0.29396516931545813,3756924.25,12780168.0,1.8096084594726562
138,baseline_compensated,0.533989576662842,6824476.5,12780168.0,0.9206646084785461
138,physics_compensated,0.49048729249881534,6268510.0,12780168.0,1.002014398574829
138,ideal,1.0,12780168.0,12780168.0,0.0
139,before,0.27802848522805024,3553250.75,12780168.0,1.924816608428955
139,baseline_compensated,0.8795913324457081,11241325.0,12780168.0,0.42059093713760376
139,physics_compensated,0.9310645212175614,11899161.0,12780168.0,0.32564017176628113
139,ideal,1.0,12780168.0,12780168.0,0.0
140,before,0.2993452433489137,3825682.5,12780168.0,1.351933479309082
140,baseline_compensated,0.37549048651003647,4798831.5,12780168.0,1.6574733257293701
140,physics_compensated,0.22284214104227737,2847960.0,12780168.0,1.6188596487045288
140,ideal,1.0,12780168.0,12780168.0,0.0
141,before,0.2761612562526565,3529387.25,12780168.0,1.6682407855987549
141,baseline_compensated,0.4313342359818744,5512524.0,12780168.0,1.2840511798858643
141,physics_compensated,0.674721255620427,8623051.0,12780168.0,0.8523473143577576
141,ideal,1.0,12780168.0,12780168.0,0.0
142,before,0.2972938031800521,3799464.75,12780168.0,2.0179574489593506
142,baseline_compensated,0.4537500993727156,5799002.5,12780168.0,0.9632863402366638
142,physics_compensated,0.4645455364906001,5936970.0,12780168.0,0.9276746511459351
142,ideal,1.0,12780168.0,12780168.0,0.0
143,before,0.6554906789957691,8377281.0,12780168.0,1.352128267288208
143,baseline_compensated,0.788294645266009,10074538.0,12780168.0,1.2322622537612915
143,physics_compensated,0.73958401798787,9452008.0,12780168.0,1.293487548828125
143,ideal,1.0,12780168.0,12780168.0,0.0
144,before,0.3292288098247222,4207599.5,12780168.0,2.099024534225464
144,baseline_compensated,0.38697613364706945,4945620.0,12780168.0,1.5605181455612183
144,physics_compensated,0.8191083247105985,10468342.0,12780168.0,0.9334223866462708
144,ideal,1.0,12780168.0,12780168.0,0.0
145,before,0.30451581309416276,3891763.25,12780168.0,1.5810730457305908
145,baseline_compensated,0.8790227170722639,11234058.0,12780168.0,0.5826436877250671
145,physics_compensated,0.8525444266460347,10895661.0,12780168.0,0.6326302886009216
145,ideal,1.0,12780168.0,12780168.0,0.0
146,before,0.3525202876832292,4505268.5,12780168.0,1.6261277198791504
146,baseline_compensated,0.42166084984172353,5388896.5,12780168.0,1.7465975284576416
146,physics_compensated,0.6229388377367183,7961263.0,12780168.0,1.3075979948043823
146,ideal,1.0,12780168.0,12780168.0,0.0
147,before,0.4262915010193919,5448077.0,12780168.0,1.6081794500350952
147,baseline_compensated,0.61530975179669,7863762.0,12780168.0,0.7352391481399536
147,physics_compensated,0.6494599679753819,8300207.5,12780168.0,0.6978318691253662
147,ideal,1.0,12780168.0,12780168.0,0.0
148,before,0.47725561980092907,6099407.0,12780168.0,2.2219953536987305
148,baseline_compensated,0.7656937686578142,9785695.0,12780168.0,0.5937496423721313
148,physics_compensated,0.6996357168387771,8941462.0,12780168.0,0.6721764206886292
148,ideal,1.0,12780168.0,12780168.0,0.0
149,before,0.37695615581892195,4817563.0,12780168.0,2.177755355834961
149,baseline_compensated,0.6756760943987591,8635254.0,12780168.0,0.8303071856498718
149,physics_compensated,0.6950769348258958,8883200.0,12780168.0,0.8265969753265381
149,ideal,1.0,12780168.0,12780168.0,0.0
150,before,0.28127838382093256,3594785.0,12780168.0,2.2277731895446777
150,baseline_compensated,0.3132736791879418,4003690.25,12780168.0,1.5128169059753418
150,physics_compensated,0.24026227589496477,3070592.25,12780168.0,1.3620423078536987
150,ideal,1.0,12780168.0,12780168.0,0.0
151,before,0.3175151140423193,4057896.5,12780168.0,2.0219814777374268
151,baseline_compensated,0.684306888610541,8745557.0,12780168.0,0.7962115406990051
151,physics_compensated,0.6661521976862902,8513537.0,12780168.0,0.8272255659103394
151,ideal,1.0,12780168.0,12780168.0,0.0
152,before,0.2699599097601847,3450133.0,12780168.0,1.6657931804656982
152,baseline_compensated,0.8966112182562859,11458842.0,12780168.0,0.6890929341316223
152,physics_compensated,0.8448277049253187,10797040.0,12780168.0,0.7914019227027893
152,ideal,1.0,12780168.0,12780168.0,0.0
153,before,0.5919226961648705,7564871.5,12780168.0,1.7528221607208252
153,baseline_compensated,0.6915452128641815,8838064.0,12780168.0,0.662506639957428
153,physics_compensated,0.712359649732304,9104076.0,12780168.0,0.6325069069862366
153,ideal,1.0,12780168.0,12780168.0,0.0
154,before,0.32920310593726154,4207271.0,12780168.0,1.7672549486160278
154,baseline_compensated,0.408314507289732,5218328.0,12780168.0,1.27885901927948
154,physics_compensated,0.3391343916605791,4334194.5,12780168.0,1.343799352645874
154,ideal,1.0,12780168.0,12780168.0,0.0
155,before,0.2373379598765838,3033219.0,12780168.0,1.5766280889511108
155,baseline_compensated,0.6791369252735958,8679484.0,12780168.0,1.0352565050125122
155,physics_compensated,0.8701702512830817,11120922.0,12780168.0,0.7035790681838989
155,ideal,1.0,12780168.0,12780168.0,0.0
156,before,0.3266204716557717,4174264.5,12780168.0,1.5096421241760254
156,baseline_compensated,0.7830118508614284,10007023.0,12780168.0,0.555156946182251
156,physics_compensated,0.6310082934747023,8064392.0,12780168.0,0.7238540053367615
156,ideal,1.0,12780168.0,12780168.0,0.0
157,before,0.3279913847767885,4191785.0,12780168.0,1.7023736238479614
157,baseline_compensated,0.40714284820043056,5203354.0,12780168.0,0.9873964786529541
157,physics_compensated,0.4221864297871515,5395613.5,12780168.0,1.0141288042068481
157,ideal,1.0,12780168.0,12780168.0,0.0
158,before,0.2561547312993069,3273700.5,12780168.0,2.0183167457580566
158,baseline_compensated,0.7539681012017996,9635839.0,12780168.0,0.7745150923728943
158,physics_compensated,0.6398394371654582,8177255.5,12780168.0,0.9299487471580505
158,ideal,1.0,12780168.0,12780168.0,0.0
159,before,0.40132672747337905,5129023.0,12780168.0,1.6906429529190063
159,baseline_compensated,0.47390437277506836,6056577.5,12780168.0,1.3045088052749634
159,physics_compensated,0.793399977214697,10139785.0,12780168.0,0.8288057446479797
159,ideal,1.0,12780168.0,12780168.0,0.0
160,before,0.36593646499795623,4676729.5,12780168.0,2.1011109352111816
160,baseline_compensated,0.6156750443343155,7868430.5,12780168.0,0.8466652035713196
160,physics_compensated,0.5779402117405655,7386173.0,12780168.0,0.8790866136550903
160,ideal,1.0,12780168.0,12780168.0,0.0
161,before,0.29352730339695066,3751328.25,12780168.0,1.9775470495224
161,baseline_compensated,0.6140166154310335,7847235.5,12780168.0,1.213665246963501
161,physics_compensated,0.6516183903059803,8327792.5,12780168.0,1.02132248878479
161,ideal,1.0,12780168.0,12780168.0,0.0
162,before,0.30560711330242296,3905710.25,12780168.0,1.7437576055526733
162,baseline_compensated,0.35730668798720017,4566439.5,12780168.0,1.0599726438522339
162,physics_compensated,0.479234936504747,6124703.0,12780168.0,0.9293655157089233
162,ideal,1.0,12780168.0,12780168.0,0.0
163,before,0.3535835757401624,4518857.5,12780168.0,1.754109501838684
163,baseline_compensated,0.5674533386415578,7252149.0,12780168.0,0.8128945231437683
163,physics_compensated,0.5134284228501534,6561701.5,12780168.0,0.8907293677330017
163,ideal,1.0,12780168.0,12780168.0,0.0
164,before,0.429507460308816,5489177.5,12780168.0,1.804829478263855
164,baseline_compensated,0.43660678012996385,5579908.0,12780168.0,0.9540339112281799
164,physics_compensated,0.4312115067657952,5510955.5,12780168.0,1.0701802968978882
164,ideal,1.0,12780168.0,12780168.0,0.0
165,before,0.40923174875322454,5230050.5,12780168.0,2.1663615703582764
165,baseline_compensated,0.9103557950098935,11634500.0,12780168.0,0.4781237840652466
165,physics_compensated,0.9403313008091913,12017592.0,12780168.0,0.43500468134880066
165,ideal,1.0,12780168.0,12780168.0,0.0
166,before,0.4467623978025954,5709698.5,12780168.0,1.7588094472885132
166,baseline_compensated,0.803869088418869,10273582.0,12780168.0,1.055507779121399
166,physics_compensated,0.7261219101345147,9279960.0,12780168.0,1.1662417650222778
166,ideal,1.0,12780168.0,12780168.0,0.0
167,before,0.3291417608907802,4206487.0,12780168.0,2.2569379806518555
167,baseline_compensated,0.5053863924167507,6458923.0,12780168.0,1.160934329032898
167,physics_compensated,0.48501357728630795,6198555.0,12780168.0,1.267886996269226
167,ideal,1.0,12780168.0,12780168.0,0.0
168,before,0.588052402754017,7515408.5,12780168.0,1.4001290798187256
168,baseline_compensated,0.9683273334122056,12375386.0,12780168.0,0.33184099197387695
168,physics_compensated,0.9332447742470991,11927025.0,12780168.0,0.37063485383987427
168,ideal,1.0,12780168.0,12780168.0,0.0
169,before,0.4505719721368295,5758385.5,12780168.0,1.264936089515686
169,baseline_compensated,0.6346966252712797,8111529.5,12780168.0,0.8402074575424194
169,physics_compensated,0.5332411514465225,6814911.5,12780168.0,0.9352671504020691
169,ideal,1.0,12780168.0,12780168.0,0.0
170,before,0.3838499619097339,4905667.0,12780168.0,1.8917696475982666
170,baseline_compensated,0.3614446226371985,4619323.0,12780168.0,1.6276684999465942
170,physics_compensated,0.2896989108437385,3702400.75,12780168.0,1.3737865686416626
170,ideal,1.0,12780168.0,12780168.0,0.0
171,before,0.524371588855483,6701557.0,12780168.0,1.61928129196167
171,baseline_compensated,0.7739957721995517,9891796.0,12780168.0,1.1100457906723022
171,physics_compensated,0.7791236390632736,9957331.0,12780168.0,1.0907907485961914
171,ideal,1.0,12780168.0,12780168.0,0.0
172,before,0.4333684815410877,5538522.0,12780168.0,1.9046040773391724
172,baseline_compensated,0.7041016988196086,8998538.0,12780168.0,1.099684238433838
172,physics_compensated,0.7213996717414043,9219609.0,12780168.0,1.0904812812805176
172,ideal,1.0,12780168.0,12780168.0,0.0
173,before,0.33622296670904483,4296986.0,12780168.0,1.3511539697647095
173,baseline_compensated,0.4232039829210383,5408618.0,12780168.0,0.9861227869987488
173,physics_compensated,0.467106770427431,5969703.0,12780168.0,0.9349715113639832
173,ideal,1.0,12780168.0,12780168.0,0.0
174,before,0.22900459915706897,2926717.25,12780168.0,1.6374428272247314
174,baseline_compensated,0.7409117000652886,9468976.0,12780168.0,0.7028540968894958
174,physics_compensated,0.6965862264095433,8902489.0,12780168.0,0.6474496126174927
174,ideal,1.0,12780168.0,12780168.0,0.0
175,before,0.640938131642714,8191297.0,12780168.0,1.5166047811508179
175,baseline_compensated,0.7068400822274011,9033535.0,12780168.0,0.7429141998291016
175,physics_compensated,0.7312814667225032,9345900.0,12780168.0,0.7307235598564148
175,ideal,1.0,12780168.0,12780168.0,0.0
176,before,0.3677605802991009,4700042.0,12780168.0,1.7994588613510132
176,baseline_compensated,0.2949031069075148,3768911.25,12780168.0,1.6527599096298218
176,physics_compensated,0.371545859178064,4748418.5,12780168.0,1.6114249229431152
176,ideal,1.0,12780168.0,12780168.0,0.0
177,before,0.37658491656760695,4812818.5,12780168.0,2.217991590499878
177,baseline_compensated,0.7540716209677368,9637162.0,12780168.0,0.6954996585845947
177,physics_compensated,0.6943046445085855,8873330.0,12780168.0,0.7528647184371948
177,ideal,1.0,12780168.0,12780168.0,0.0
178,before,0.3001189225368555,3835570.25,12780168.0,1.6748912334442139
178,baseline_compensated,0.3767626528853142,4815090.0,12780168.0,1.067211627960205
178,physics_compensated,0.4442280414467165,5677309.0,12780168.0,1.327832579612732
178,ideal,1.0,12780168.0,12780168.0,0.0
179,before,0.3006467129383589,3842315.5,12780168.0,1.963633418083191
179,baseline_compensated,0.6764265540171303,8644845.0,12780168.0,0.8957661390304565
179,physics_compensated,0.7040986472165311,8998499.0,12780168.0,0.9214382171630859
179,ideal,1.0,12780168.0,12780168.0,0.0
180,before,0.4184584271505664,5347969.0,12780168.0,2.310865879058838
180,baseline_compensated,0.5339245931665374,6823646.0,12780168.0,0.8428014516830444
180,physics_compensated,0.7810895756612902,9982456.0,12780168.0,0.6238535642623901
180,ideal,1.0,12780168.0,12780168.0,0.0
181,before,0.39951955248162624,5105927.0,12780168.0,1.9726359844207764
181,baseline_compensated,0.8486706121547072,10846153.0,12780168.0,0.7638261914253235
181,physics_compensated,0.8743391323181354,11174201.0,12780168.0,0.7587663531303406
181,ideal,1.0,12780168.0,12780168.0,0.0
182,before,0.4672502740183071,5971537.0,12780168.0,1.3697831630706787
182,baseline_compensated,0.6509092055753883,8318729.0,12780168.0,1.1684050559997559
182,physics_compensated,0.6351886767059713,8117818.0,12780168.0,1.1893939971923828
182,ideal,1.0,12780168.0,12780168.0,0.0
183,before,0.30491469282719913,3896861.0,12780168.0,1.8961035013198853
183,baseline_compensated,0.7995822120648179,10218795.0,12780168.0,1.1318490505218506
183,physics_compensated,0.554877252004825,7091424.5,12780168.0,1.541579246520996
183,ideal,1.0,12780168.0,12780168.0,0.0
184,before,0.2942418284329283,3760460.0,12780168.0,1.5056651830673218
184,baseline_compensated,0.9432189780290838,12054497.0,12780168.0,0.30213165283203125
184,physics_compensated,0.9135303229190728,11675071.0,12780168.0,0.3738534450531006
184,ideal,1.0,12780168.0,12780168.0,0.0
185,before,0.29548171823719377,3776306.0,12780168.0,2.23551607131958
185,baseline_compensated,0.6477790432801822,8278725.0,12780168.0,0.702178955078125
185,physics_compensated,0.669566941530033,8557178.0,12780168.0,0.6778864860534668
185,ideal,1.0,12780168.0,12780168.0,0.0
186,before,0.3513095054775493,4489794.5,12780168.0,1.6945043802261353
186,baseline_compensated,0.9596256481135459,12264177.0,12780168.0,0.3317267596721649
186,physics_compensated,0.9571414084697478,12232428.0,12780168.0,0.34535685181617737
186,ideal,1.0,12780168.0,12780168.0,0.0
187,before,0.313307814106982,4004126.5,12780168.0,1.9988412857055664
187,baseline_compensated,0.6604550894792619,8440727.0,12780168.0,0.7051857709884644
187,physics_compensated,0.6936487845856173,8864948.0,12780168.0,0.6599791646003723
187,ideal,1.0,12780168.0,12780168.0,0.0
188,before,0.36029475512371983,4604627.5,12780168.0,1.3926234245300293
188,baseline_compensated,0.687305127757319,8783875.0,12780168.0,0.9586880803108215
188,physics_compensated,0.8049208742795869,10287024.0,12780168.0,0.7684306502342224
188,ideal,1.0,12780168.0,12780168.0,0.0
189,before,0.33164098468815123,4238427.5,12780168.0,2.0496699810028076
189,baseline_compensated,0.803155561022359,10264463.0,12780168.0,0.6108590960502625
189,physics_compensated,0.7394750209856397,9450615.0,12780168.0,0.6808193922042847
189,ideal,1.0,12780168.0,12780168.0,0.0
190,before,0.425037605139463,5432052.0,12780168.0,1.8761653900146484
190,baseline_compensated,0.37681136116520536,4815712.5,12780168.0,1.1800659894943237
190,physics_compensated,0.3668216255060184,4688042.0,12780168.0,1.1283339262008667
190,ideal,1.0,12780168.0,12780168.0,0.0
191,before,0.4037921097750828,5160531.0,12780168.0,1.978276014328003
191,baseline_compensated,0.6426138920865516,8212713.5,12780168.0,0.7093027830123901
191,physics_compensated,0.6989849429209382,8933145.0,12780168.0,0.637356162071228
191,ideal,1.0,12780168.0,12780168.0,0.0
192,before,0.2847114372831406,3638660.0,12780168.0,2.25956130027771
192,baseline_compensated,0.7791093982489119,9957149.0,12780168.0,0.5926435589790344
192,physics_compensated,0.9191883080097225,11747381.0,12780168.0,0.3124023973941803
192,ideal,1.0,12780168.0,12780168.0,0.0
193,before,0.3845692404043515,4914859.5,12780168.0,1.3166224956512451
193,baseline_compensated,0.6115529936695668,7815750.0,12780168.0,0.7687336802482605
193,physics_compensated,0.5951741401208498,7606425.5,12780168.0,0.8144098520278931
193,ideal,1.0,12780168.0,12780168.0,0.0
194,before,0.47912421808539607,6123288.0,12780168.0,1.8621708154678345
194,baseline_compensated,0.7536191230037038,9631379.0,12780168.0,1.0279687643051147
194,physics_compensated,0.7646138923995365,9771894.0,12780168.0,1.025274634361267
194,ideal,1.0,12780168.0,12780168.0,0.0
195,before,0.33906670866924443,4333329.5,12780168.0,1.916972279548645
195,baseline_compensated,0.9316101321985751,11906134.0,12780168.0,0.45127072930336
195,physics_compensated,0.8811444419196993,11261174.0,12780168.0,0.40745118260383606
195,ideal,1.0,12780168.0,12780168.0,0.0
196,before,0.30436325250184504,3889813.5,12780168.0,1.5968719720840454
196,baseline_compensated,0.7379367782958721,9430956.0,12780168.0,0.6026941537857056
196,physics_compensated,0.7650516800718112,9777489.0,12780168.0,0.5568959712982178
196,ideal,1.0,12780168.0,12780168.0,0.0
197,before,0.3026632944105273,3868087.75,12780168.0,1.921156644821167
197,baseline_compensated,0.3998968558159799,5110749.0,12780168.0,1.3412145376205444
197,physics_compensated,0.2893686726183881,3698180.25,12780168.0,1.571610689163208
197,ideal,1.0,12780168.0,12780168.0,0.0
198,before,0.34718882412187385,4437131.5,12780168.0,1.798727035522461
198,baseline_compensated,0.3239134649873147,4139668.5,12780168.0,1.7211356163024902
198,physics_compensated,0.522603067502712,6678955.0,12780168.0,1.5501937866210938
198,ideal,1.0,12780168.0,12780168.0,0.0
199,before,0.3658055199274376,4675056.0,12780168.0,1.933266520500183
199,baseline_compensated,0.8696535914081881,11114319.0,12780168.0,0.6927992105484009
199,physics_compensated,0.8754948291759544,11188971.0,12780168.0,0.6807592511177063
199,ideal,1.0,12780168.0,12780168.0,0.0
200,before,0.6476403127095043,8276952.0,12780168.0,1.3475406169891357
