model_name,phase_loss,unit_loss_weight,parameter_count,epochs,batch_size,learning_rate,device,sample_scope,model_saved,train_seconds,best_epoch,train_samples,val_samples,test_samples,test_rmse_rad,test_rmse_deg,test_mae_rad,test_mae_deg,test_loss,best_val_rmse_rad,best_val_loss,final_val_rmse_rad,history_path,summary_path,model_path,best_model_path,best_checkpoint_test_rmse_rad,best_checkpoint_test_rmse_deg,best_checkpoint_test_mae_rad,best_checkpoint_test_mae_deg,best_checkpoint_test_loss,channel_1_rmse_rad,channel_2_rmse_rad,channel_3_rmse_rad,channel_4_rmse_rad,channel_5_rmse_rad,channel_6_rmse_rad,best_checkpoint_channel_1_rmse_rad,best_checkpoint_channel_2_rmse_rad,best_checkpoint_channel_3_rmse_rad,best_checkpoint_channel_4_rmse_rad,best_checkpoint_channel_5_rmse_rad,best_checkpoint_channel_6_rmse_rad,selection_rmse_rad,is_best_by_selection_rmse,rmse_gap_to_best_rad
cbc_lite_cnn,mse,0.0,822636,50,64,0.001,cuda,full,True,704.4601084000001,10,716,153,155,1.2353092432022095,70.77800602898638,0.943960428237915,54.08494856539435,0.4064262295922925,1.1469736099243164,0.35223669573372485,1.2402472496032715,result\metrics\cycle26_cbc_lite_mse_50epoch\cbc_lite_cnn_history.csv,result\metrics\cycle26_cbc_lite_mse_50epoch\cbc_lite_cnn_summary.csv,D:\Projects\CBC_AI\models\cycle26_cbc_lite_mse_50epoch_cbc_lite_cnn_seven_beam.pth,D:\Projects\CBC_AI\models\cycle26_cbc_lite_mse_50epoch_cbc_lite_cnn_seven_beam_best.pth,1.219642996788025,69.88039622864164,0.9514387249946594,54.513423407502174,0.360826075461603,1.2775633335113525,1.1953628063201904,1.221822738647461,1.2756588459014893,1.1838442087173462,1.2542846202850342,1.2679303884506226,1.2446529865264893,1.1569169759750366,1.2568063735961914,1.1491583585739136,1.236843228340149,1.219642996788025,True,0.0
