model_name,sample_index,channel,center_y,center_x,mean_radius_px,top_fraction,top_energy_ratio,plane_1_energy_ratio,plane_2_energy_ratio,figure_path
dual_plane_fusion_cnn,2,1,72.03332731756694,78.93128412987357,37.539371475894754,0.1,0.5966921499835712,0.8522459019856578,0.14775406730901616,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,2,2,77.47631714594473,71.6723192106033,31.293651797912524,0.1,0.6562008581214996,0.3830052139012354,0.6169948329863642,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,2,3,74.91125643329518,81.01432502576897,30.143113510209837,0.1,0.6719666837289625,0.3490214198803479,0.6509785403409399,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,2,4,72.86580265349743,78.43181958388149,37.986545729602064,0.1,0.58141471808292,0.8355781404738168,0.16442182361884178,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,2,5,77.88475543977192,71.01791546229555,31.454555374747454,0.1,0.6463234627614806,0.41282379158062654,0.5871762084193715,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,2,6,77.55879057278838,76.61496800864933,29.1190185880124,0.1,0.6929232093438856,0.3191126714561614,0.6808872900645142,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample2.png
dual_plane_fusion_cnn,3,1,66.58233576648485,69.51402030832081,51.352221688978645,0.1,0.49349423190779745,0.9748641170736271,0.025135867366546265,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,3,2,71.38297150863846,74.05306129784637,30.742915299365816,0.1,0.688984837504091,0.2660258511441436,0.733974178018209,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,3,3,72.660138736208,77.25471069246758,35.523113832143856,0.1,0.6196366753781252,0.4564940045712051,0.5435059954287925,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,3,4,66.46127124601287,69.19597689853052,51.58333816723576,0.1,0.49225214530550415,0.9849087010760036,0.015091328593979228,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,3,5,70.17740150912456,73.89236587670457,38.3372163172494,0.1,0.5699914082847902,0.5368706907708406,0.463129349722772,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,3,6,77.79364023014219,82.2471976225768,23.38392170250682,0.1,0.8204445356997778,0.032345208899800956,0.9676547977393531,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample3.png
dual_plane_fusion_cnn,4,1,73.19950988654269,82.18100614023619,29.654410242328876,0.1,0.7147885459580567,0.772242813176358,0.22775716150481634,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,4,2,78.33584730824398,73.39498004202738,26.39011182558817,0.1,0.7550917717587962,0.22877266408065217,0.771227287310058,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,4,3,80.64871485201162,78.86971460214329,23.98328146800334,0.1,0.8005707343369203,0.10113315294715758,0.8988668718484186,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,4,4,73.22783886173491,81.1515238047804,27.80264917275182,0.1,0.7327645862172035,0.7677900793565635,0.2322098714379928,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,4,5,79.66175412193171,73.04070008570581,25.171186017673925,0.1,0.7755730633264061,0.2174073247941128,0.7825927346557504,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,4,6,80.12039183517459,79.97434093311433,24.362315699042735,0.1,0.7904568344622704,0.1358054128893868,0.8641945618490329,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample4.png
dual_plane_fusion_cnn,5,1,77.82428214346001,76.00829923758273,28.050528904720224,0.1,0.7380215615564287,0.8128098365172323,0.1871901896923381,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,5,2,79.39278375831438,75.75331539164519,27.039097437761598,0.1,0.7454866902243276,0.13623734985339991,0.863762705392238,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,5,3,77.18818063519241,80.23673099301801,24.8943465216936,0.1,0.7936420650568123,0.07568346520492328,0.9243165497598494,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,5,4,77.60387331659854,76.32909629103807,28.23849856411527,0.1,0.7391120307563579,0.8214999731787638,0.17850003842210868,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,5,5,79.37861467038593,75.84747367798361,27.120389398471726,0.1,0.7413434103815015,0.156432658587058,0.8435673568718475,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,5,6,77.97479787733437,77.88038535054633,26.32763147307969,0.1,0.7546741798661853,0.2267889801948925,0.7732110635868437,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample5.png
dual_plane_fusion_cnn,6,1,73.34122232993973,72.99275924924439,37.27414727193571,0.1,0.606916797351727,0.8887191323194304,0.11128084835686688,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,6,2,70.10659506222311,69.40019968109394,33.36663079587799,0.1,0.658700540126608,0.3489591218371228,0.6510408250053112,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,6,3,75.29052784583574,81.13435984962702,26.20741862962775,0.1,0.7569696883063967,0.21726973476252015,0.7827302801477075,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,6,4,73.05602664387942,70.68944359696664,38.28922231011557,0.1,0.5973309350441757,0.8845417267476641,0.11545825743391415,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,6,5,73.99057853476967,74.28190891752662,29.904933938636926,0.1,0.6865162388070638,0.33164223507626533,0.668357787874102,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,6,6,76.17578526814948,77.76810382197286,27.996319431183608,0.1,0.7281200770529275,0.23212573877033962,0.7678742612296586,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample6.png
dual_plane_fusion_cnn,7,1,73.04972078592041,73.84613713574846,41.712940124835725,0.1,0.5477624813912007,0.8887809083813119,0.11121909161868572,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,7,2,75.35248927200522,73.67757248225085,26.667557544279408,0.1,0.7489190078744398,0.21773813784451063,0.7822618894007595,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,7,3,76.69856661552684,73.5336435147835,28.50763560736518,0.1,0.713140681626503,0.3200200094802531,0.6799799905197456,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,7,4,73.93347739420967,78.85119171786647,38.355277469270256,0.1,0.5882233619021334,0.8300724879886164,0.16992753197810356,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,7,5,75.77608014244299,74.38558906133767,29.45228448110287,0.1,0.6884910080284502,0.3658581655130049,0.6341418089887136,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,7,6,76.06672147660896,70.64605376645072,30.0699464150667,0.1,0.6942025790284633,0.33906142319686966,0.6609385349041745,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample7.png
dual_plane_fusion_cnn,8,1,64.21029574692481,66.77933718215164,52.95672216249376,0.1,0.4656444537774186,0.953465731722555,0.04653427245815079,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,8,2,65.72563431472254,68.64050914021016,45.443000504749804,0.1,0.4835374757547303,0.6016383811954109,0.3983616457725831,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,8,3,77.77848247012702,78.07107819459031,26.342026019308197,0.1,0.7719118608730234,0.14355284133876045,0.8564471881335042,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,8,4,64.44747811741924,65.81141384091835,52.88861924169468,0.1,0.4665991094752685,0.9794715870849681,0.020528410737059827,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,8,5,69.96675622852607,73.69978052688582,34.18883764419909,0.1,0.6319616697765802,0.3239485770157003,0.6760514660189653,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,8,6,76.43806652568576,78.0622669691544,28.721254984966727,0.1,0.7279449121888243,0.20577193939955568,0.7942280606004414,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample8.png
dual_plane_fusion_cnn,9,1,65.87392608082133,67.75979313141957,52.153684585278874,0.1,0.4753950949410601,0.9354433934955765,0.0645566357413387,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,9,2,74.29706969999872,73.47250426587453,30.515640444388893,0.1,0.6874328163430355,0.2664736300294881,0.7335264154887151,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,9,3,73.35206169656901,73.80979687314657,35.01682413915701,0.1,0.6262670110883247,0.40133332391221327,0.5986666478244269,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,9,4,63.38615021998725,63.903547322262945,54.23946334745124,0.1,0.4752657473412681,0.96986614804277,0.030133884658411977,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,9,5,69.43426363186859,71.26533686712914,35.60270880517191,0.1,0.6174572749755499,0.34545162705588967,0.6545483729441086,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,9,6,73.73462226098243,75.76028061440726,34.36526942728324,0.1,0.6336228412204215,0.41766321778048093,0.5823368388031598,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample9.png
dual_plane_fusion_cnn,10,1,79.80413641301473,83.28189641756698,29.317600517754006,0.1,0.717656352718657,0.8032813829701241,0.19671859599029312,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,10,2,77.77424831541512,74.10779683168003,26.850393278088898,0.1,0.7351191076316289,0.1798707743985354,0.820129213897136,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,10,3,78.70064527087757,81.23709369659268,24.187952960377718,0.1,0.8043617177347344,0.2325788451280473,0.7674211712604896,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,10,4,80.2310712090284,77.63792014258173,28.435077403300298,0.1,0.7113376688719965,0.7692766988249531,0.23072332203754056,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,10,5,77.29271887781292,74.31903730853541,26.873324063768568,0.1,0.736402391643545,0.15213080242013738,0.8478692191684944,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,10,6,77.88068465773034,81.59024845401727,24.094097094751348,0.1,0.8048807962126173,0.16816216868740114,0.8318377931110318,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample10.png
dual_plane_fusion_cnn,11,1,60.812255102071745,63.09963858813839,57.083188345545686,0.1,0.4460277439512981,0.9669424319832703,0.0330575460613064,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,11,2,70.31637812002947,70.82756038510267,36.12710770227234,0.1,0.6193205564845723,0.3532359744248135,0.6467639946603954,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,11,3,77.32387337045515,75.1702547616735,29.086116674297944,0.1,0.7122530588711995,0.29364610975007327,0.7063539091281626,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,11,4,61.20580186030258,62.85534758597907,56.853923379438164,0.1,0.4491124156012013,0.9771889202398386,0.022811103195602644,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,11,5,72.25382474642085,70.66899477608496,31.114526941812276,0.1,0.6939064637120058,0.27904002517871085,0.7209599445000949,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,11,6,70.2076976126513,71.01257418587645,39.87529657079332,0.1,0.5607565621299442,0.4745149493812063,0.5254850847994309,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample11.png
dual_plane_fusion_cnn,12,1,67.34754942669964,69.11783778696845,50.6790762931309,0.1,0.4889740006601813,0.9704998359150904,0.029500115710820462,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,12,2,71.76797655829694,71.86554535560201,37.67011685736937,0.1,0.5671196616001488,0.43025171290498926,0.5697483162354632,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,12,3,73.50491647474384,78.82707778223826,30.23713921808774,0.1,0.6940843641996056,0.25219623678744724,0.7478037632125468,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,12,4,67.66505906152253,67.93749865840957,50.68632877524323,0.1,0.4846347676471153,0.9801040726252336,0.01989596178746677,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,12,5,77.05594551167388,74.78004198353835,28.706017854531872,0.1,0.7165922097074698,0.16152847959396605,0.8384714894854884,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,12,6,71.3744213870388,72.06643502320865,40.194296926518355,0.1,0.5382489129721357,0.5691327472391935,0.4308672926978056,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample12.png
dual_plane_fusion_cnn,13,1,76.28047029025755,72.07622819139746,31.271946581976486,0.1,0.6938705220043652,0.7479777488336391,0.25202229472776155,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,13,2,76.66919070879098,74.74254384229299,29.502496031370104,0.1,0.6984332555701509,0.15919677747736144,0.8408032060781068,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,13,3,75.35503849935704,76.643518581012,29.05721760738289,0.1,0.7011206243571176,0.24312556849462844,0.7568744315053682,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,13,4,75.0053629371039,73.69996844559863,30.86853921170494,0.1,0.7046401945209682,0.8151542996090118,0.1848457268165817,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,13,5,77.57180923383396,74.50493188045155,28.70096836807998,0.1,0.7119152106570171,0.12358866488370265,0.8764113511232717,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,13,6,77.12977103975555,73.27435132613346,29.52489432495508,0.1,0.6893094539055806,0.3151696768393142,0.6848303231606805,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample13.png
dual_plane_fusion_cnn,14,1,77.10245299133899,73.03395413455338,28.95995661932698,0.1,0.7400376635014307,0.8748835508810096,0.1251164724119159,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,14,2,76.46843649468543,75.09656498070143,24.30797167526304,0.1,0.8089592864963605,0.048878673963338226,0.9511213464304932,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,14,3,79.05974661693985,80.02241303661133,25.582809859430085,0.1,0.7718827317549438,0.23776960355001414,0.7622303658918392,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,14,4,77.25412157176386,72.94886747143609,28.502322386485577,0.1,0.7334897343795017,0.7621766874563651,0.23782328850373696,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,14,5,76.44926069171541,72.0291150310556,25.444403326116646,0.1,0.792287379192649,0.1294475841734643,0.870552444496891,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,14,6,78.84859067628788,81.40786431624804,24.548055129946643,0.1,0.7996182106437781,0.23797775431895585,0.7620222160280281,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample14.png
dual_plane_fusion_cnn,15,1,69.85017630225815,72.93219371686064,46.23945828454016,0.1,0.5135906111013369,0.9672319999421284,0.03276798592918596,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,15,2,76.77316553673236,76.76217386740373,26.03877607605748,0.1,0.7548827908488555,0.17551840402640503,0.8244815959735925,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,15,3,70.97521263160193,79.54326806256243,34.29841661112534,0.1,0.6478861160673388,0.42142589246296286,0.5785741075370355,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,15,4,70.01328683716623,72.87618047295415,46.18951342559875,0.1,0.51409191591266,0.982225949898142,0.017774081794990886,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,15,5,75.21480772657462,74.87422544444256,30.057757173625696,0.1,0.6811047777219525,0.32408947638222785,0.6759105599122645,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,15,6,71.02340620270647,78.16861733853868,36.02783036325894,0.1,0.6141399484574972,0.4727059264209872,0.5272941141529279,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample15.png
dual_plane_fusion_cnn,16,1,74.48462887199857,82.83835730183884,31.91772706278427,0.1,0.6880787038928102,0.7975807688892527,0.2024192311107462,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,16,2,76.4589020634989,71.84981556902943,24.90871335897423,0.1,0.7898370420726383,0.20999135445138747,0.79000862457852,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,16,3,77.35286261951036,79.80292130082945,25.59667134150689,0.1,0.7684860271057485,0.18911135718994934,0.8108886299392184,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,16,4,75.16340686984627,82.69244537240442,31.846141240599948,0.1,0.6910105120033998,0.8105556962634772,0.18944426812428022,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,16,5,74.36208718766912,73.44668479779352,25.32926151823017,0.1,0.779443709384286,0.22763473738622494,0.7723652626137726,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,16,6,77.46583831253255,79.72939782135688,25.2676596286791,0.1,0.7816292860835848,0.1291884974929758,0.8708115178662414,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample16.png
dual_plane_fusion_cnn,17,1,74.85305048314957,75.39020273245004,35.92003316729737,0.1,0.6119901123784112,0.8928613651917577,0.10713864281374798,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,17,2,76.49854209763105,72.6934250963194,27.401892396326716,0.1,0.7314776730366322,0.21971417030594698,0.7802858586453975,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,17,3,76.85027003956101,79.88785226805729,25.601154689585083,0.1,0.7498597275080758,0.22098947398536747,0.7790105260146304,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,17,4,74.20320103977487,67.16794995512497,36.02392335608976,0.1,0.627629788120733,0.8657045096264216,0.13429547481335147,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,17,5,77.10366644242275,74.36324718144586,27.761791794135508,0.1,0.7143137291367303,0.27275485275764044,0.7272451472423578,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,17,6,76.87602774178822,78.72481811494931,25.511687962665796,0.1,0.7553644910143864,0.18438889435484376,0.81561108641388,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample17.png
dual_plane_fusion_cnn,18,1,64.49408998491003,80.58257289610312,47.4155182872345,0.1,0.5428923031913061,0.9505940230831524,0.04940594392582546,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,18,2,76.92963988071999,74.81562749401475,29.519742099655005,0.1,0.6869445853392142,0.2545033954744373,0.7454966256047286,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,18,3,68.57194717450754,83.19565922675045,33.49606125331133,0.1,0.6627782327096203,0.32499695351317454,0.6750030697958279,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,18,4,65.32394528849694,80.40513826401235,46.65478350764037,0.1,0.5474981036992289,0.9397809561259565,0.060218996520283376,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,18,5,73.57231945110173,76.44508677025073,29.70864895947716,0.1,0.6946204280207768,0.21115290175689244,0.7888471124010008,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,18,6,68.89976847539108,83.21323483808675,33.08560091651362,0.1,0.6641072841835307,0.2970570911957878,0.70294286662479,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample18.png
dual_plane_fusion_cnn,19,1,67.6760240850929,68.67344267823248,50.509975869102576,0.1,0.47939701834217546,0.9665871879318774,0.03341284249704936,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,19,2,75.64784994435725,74.13932809264783,26.096098984312544,0.1,0.7684053107048463,0.04922324199836344,0.9507767351917941,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,19,3,70.02069550253958,75.29988036967244,38.22684915272535,0.1,0.564946626855156,0.5027438245515817,0.49725613182293704,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,19,4,67.81036857014561,68.12245732157972,50.68508546599558,0.1,0.4790851563896068,0.9905763281587684,0.00942369615122117,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,19,5,72.86950248607468,72.38268987507686,31.46645899114762,0.1,0.6713847402305767,0.25658542409857216,0.7434146068827614,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,19,6,69.701661685324,73.1925761609067,41.074124583688324,0.1,0.5305277557099208,0.5690843233896549,0.43091564500136886,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample19.png
dual_plane_fusion_cnn,20,1,72.59674654154094,77.52019664028663,41.401873607028094,0.1,0.5650028613538949,0.8679779770264228,0.13202197960669568,result\figures\cycle43_attribution_cycle42_64\dual_plane_fusion_cnn_sample20.png
