metric,value
lambda_phy,0.1
epochs,8
batch_size,32
rmse_rad,0.005664516240358353
rmse_deg,0.3245528735558462
mae_rad,0.004086148925125599
mae_deg,0.23411908787161465
mean_error_rad,5.639956725644879e-05
mean_error_deg,0.003231457170158747
total_loss,3.9858021834030904e-05
phase_loss,3.985712769159969e-05
farfield_loss,8.936667619252603e-09
