epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
41,0.06731147152585024,0.06731024611345883,2.449539472728151e-05,0.4607725889464609,0.46076732406429216,0.00010521793368978584,1.2784372568130493,73.24905918767027,0.9815091490745544,56.23633179544872
42,0.052300207941225786,0.05229925106191102,1.9129451622229783e-05,0.4262290963160446,0.42622392473657145,0.0001036206136109137,1.2137614488601685,69.54340835537155,0.9169500470161438,52.53736771834745
43,0.044626795775231036,0.044625989780579196,1.6123540110495226e-05,0.3834604950122584,0.38345640702964434,8.181717429002686e-05,1.1974296569824219,68.60766560889064,0.8864865303039551,50.79193678161278
44,0.0362555152169486,0.03625491138693341,1.2073296571980288e-05,0.38128296144647533,0.3812791247383442,7.689086520805455e-05,1.2116732597351074,69.42376393168044,0.9140412211418152,52.37070427240997
45,0.032445235021786985,0.03244471087968549,1.0482518656170204e-05,0.3805979905175228,0.38059402466599457,7.940854703561628e-05,1.202114224433899,68.87607155270463,0.9016774296760559,51.662311202642094
46,0.029691922223434766,0.029691421348788886,1.0016787317446524e-05,0.4126610333233877,0.4126567215311761,8.61772745802049e-05,1.2113761901855469,69.40674310026877,0.922058641910553,52.83006864503917
47,0.02602110499276795,0.026020669716530005,8.704889250767037e-06,0.42635030762042875,0.4263457579939973,9.097731759729095e-05,1.2153656482696533,69.63532221103242,0.9206592440605164,52.74988905437239
48,0.022880482305278324,0.022880090743969274,7.82937705129848e-06,0.46276275862276167,0.46275785331632574,9.797952924261564e-05,1.2553187608718872,71.92446694155136,0.9591470956802368,54.95508051470812
49,0.023620298995985,0.023619896040282435,8.055332893094824e-06,0.41417381829685634,0.41416958967844647,8.454585408531678e-05,1.2065216302871704,69.12859730669834,0.9023397564888,51.700259733670684
50,0.020749028532781415,0.02074868824104024,6.806734214661553e-06,0.38565977706628685,0.3856559713291966,7.612167286828885e-05,1.184138536453247,67.84614049756924,0.8742778301239014,50.0924297879551
