epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5254654268312721,0.5253973152051424,0.00034055274058596423,0.5003461387811923,0.5002794744921666,0.00033326594830868046,1.7795393466949463,101.9600940430882,1.5367698669433594,88.05042745873558
2,0.4896861869196652,0.48963376779796025,0.0002620946646826706,0.49863106031823,0.4985767873673657,0.0002713874967774875,1.7678343057632446,101.28944459867382,1.5086803436279297,86.44101632422714
3,0.44305779431119313,0.44301983297870146,0.0001898020202347322,0.45279574160482366,0.4527622301594105,0.00016755202965463932,1.3830457925796509,79.24268678813986,1.1157619953155518,63.92845327267665
4,0.37164719544309477,0.37161654417075257,0.00015326513594677205,0.3389892792390063,0.3389643559268877,0.0001246350361041883,1.1254727840423584,64.48484048246588,0.8788937926292419,50.35690495790175
5,0.30752222672854057,0.3074970259513269,0.00012600068566317842,0.30233143084968617,0.3023113248005412,0.00010051018006040478,1.021433711051941,58.52384069566145,0.8063067197799683,46.19797203642972
6,0.27549628422246963,0.2754743670285081,0.00010958691161742444,0.27665335446401357,0.2766349319539039,9.211217001113992e-05,0.9759021401405334,55.91507384783717,0.7849218845367432,44.9727112314103
7,0.2655188934097077,0.26549706046141724,0.00010916512451712146,0.26784850355067286,0.2678263477640214,0.00011077020277369622,0.9879167079925537,56.60345787843149,0.7875027060508728,45.12058141184649
8,0.2563991776391781,0.2563773601747758,0.00010909011211752237,0.2830629658465292,0.2830438991777258,9.530950997715658e-05,0.977209210395813,55.989963456991774,0.785466730594635,45.003928611011844
9,0.25554834880642385,0.25552616588896215,0.00011090124096668081,0.2667825173318776,0.2667625881488027,9.966419890463607e-05,0.9665455222129822,55.37897913007204,0.7795661687850952,44.66585132256913
10,0.25377963991138525,0.25375782635957833,0.0001090605008398318,0.2646782550157285,0.2646585309427548,9.86088070336705e-05,0.9906201362609863,56.75835290842904,0.7910899519920349,45.326115464350515
11,0.2527648337060513,0.2527424554918065,0.00011188100999697273,0.2629694878275878,0.2629491665394478,0.00010162328858403307,0.9654783010482788,55.3178318615275,0.7762314677238464,44.47478702582178
12,0.2492390543055934,0.24921744737212218,0.00010802745854861867,0.26895123603297216,0.26892920919493135,0.00011011406395423038,0.9842281937599182,56.39212158022754,0.7785772681236267,44.60919148830929
13,0.2469897784667308,0.2469682353834866,0.00010771073204889249,0.27022458466829036,0.27020377290794273,0.00010405691831145935,1.0002344846725464,57.30921449517974,0.8004023432731628,45.859676181933565
14,0.24391047340198602,0.24388905069348532,0.0001071091224405298,0.26828677358191,0.2682650221718682,0.00010878004470773138,0.9946262240409851,56.987884830581905,0.791414737701416,45.34472431474421
15,0.24221185965244996,0.2421902915951926,0.00010783513051889546,0.2773692080008438,0.27734926011827254,9.975097126181365e-05,1.016477346420288,58.23986192053982,0.7925470471382141,45.40960086657558
16,0.2439968888986044,0.24397482360874476,0.0001103244764163216,0.27846774848458034,0.27844826010317586,9.746513439964783e-05,0.9973642230033875,57.144760615438756,0.7936146855354309,45.470772040782215
17,0.2400835780791064,0.24006237655711574,0.00010601103871796728,0.29790652402086193,0.2978884030401317,9.059996655731298e-05,1.002952218055725,57.46492914787769,0.7878892421722412,45.14272830023025
18,0.24061938254526874,0.24059833095060382,0.00010525061119368622,0.2953512980267892,0.2953326446947709,9.329846677419066e-05,1.0229910612106323,58.61307028697849,0.8032686114311218,46.02390125033735
19,0.23744487071503473,0.23742362823566246,0.00010621404204083159,0.2807207783452826,0.28070050283195147,0.00010136622258156137,1.0162142515182495,58.224787693041606,0.7942176461219788,45.50531913760414
20,0.2304706809074519,0.23045036429799468,0.00010158970507184387,0.28167317681063236,0.28165166518267465,0.000107551548008737,1.000742793083191,57.33833842180067,0.7898346781730652,45.25419357239028
21,0.22641470354029586,0.226394741478579,9.980277581382334e-05,0.3014054093875137,0.3013867141764148,9.346680746686163e-05,1.0642732381820679,60.978364796553905,0.8217992782592773,47.085630251153745
22,0.2244401780586669,0.22441975739082146,0.00010210614441373703,0.3331876354279861,0.33316779779452904,9.917872989271749e-05,1.0677142143249512,61.17551820694633,0.8252338767051697,47.282418246425564
