metric,value
lambda_phy,0.1
epochs,10
batch_size,32
rmse_rad,0.005782163701951504
rmse_deg,0.3312935765755612
mae_rad,0.004346732050180435
mae_deg,0.2490494011495865
mean_error_rad,0.0006691353628411889
mean_error_deg,0.0383386322137551
total_loss,3.913118962373119e-05
phase_loss,3.9130254554038404e-05
farfield_loss,9.353771991034895e-09
