metric,value
lambda_phy,0.05
epochs,8
batch_size,32
rmse_rad,0.0057914163917303085
rmse_deg,0.33182371664903054
mae_rad,0.004384535364806652
mae_deg,0.2512153715292739
mean_error_rad,-0.0007645271834917367
mean_error_deg,-0.043804180937100375
total_loss,4.9977526917549163e-05
phase_loss,4.9977089668876334e-05
farfield_loss,8.745971644685824e-09
