epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5255601995484123,0.5255255114765807,0.000346849962559076,0.5010940861078649,0.5010677176752901,0.00026357745134661256,1.8068395853042603,103.524282495102,1.571642279624939,90.04846952682858
2,0.48971327290188665,0.4896874885652318,0.0002578498716609209,0.4992738471311681,0.4992468501228133,0.00026998959909333223,1.7774938344955444,101.84289482711995,1.5212117433547974,87.15901263996804
3,0.4436411894233533,0.4436221896936108,0.00018998510771698978,0.45529500214882146,0.45527881286502664,0.0001618161281453616,1.378232717514038,78.9669179004006,1.1145707368850708,63.860199192300705
4,0.3748029868363002,0.3747875792021192,0.0001540697825547079,0.34254615583450965,0.3425334298532773,0.00012735235736875802,1.1237995624542236,64.38897194727558,0.877938985824585,50.302198557744525
5,0.30586900191600097,0.30585656127783173,0.00012442345934036818,0.29823596824228377,0.2982239898513345,0.00011988725001334816,1.0197982788085938,58.43013733043804,0.8050910830497742,46.12832118236851
6,0.27571416883495264,0.27570287075788613,0.00011299439402187877,0.2815549011323966,0.28154554943633237,9.35247122006509e-05,1.008683681488037,57.79331781298273,0.8039202094078064,46.06123506434064
7,0.2676264610370444,0.2676154273515307,0.0001103508063590716,0.26789770095176946,0.2678876491933087,0.00010051575591681173,0.9807971715927124,56.19553849063082,0.7814448475837708,44.77349168879395
8,0.25626796950175107,0.25625738634743506,0.00010583830280970865,0.26923832141495996,0.2692284913234461,9.82586214709966e-05,0.9701787829399109,55.58714963559569,0.7799338102340698,44.686915625969455
9,0.2554405886034726,0.25542957206678124,0.00011014964328441436,0.2635401463976093,0.26353010905334373,0.00010035772829961787,0.9778466820716858,56.02648789357842,0.787585973739624,45.125352298981745
10,0.2541250983596514,0.25411435412295036,0.00010744973753501568,0.2628108775304034,0.26280125586035985,9.61731857387349e-05,0.9614266753196716,55.08569080711169,0.7660012245178223,43.88863726672422
11,0.2522034092322408,0.25219244680591135,0.0001096260472455754,0.26040783582949173,0.26039701641774643,0.00010821208388436574,0.9772500991821289,55.99230621187709,0.7822080850601196,44.817221974954954
12,0.2505472705350908,0.25053664042963,0.00010630607396213327,0.2676001132703295,0.26758893564635633,0.0001117740403001008,0.9816275238990784,56.24311417329454,0.7749022245407104,44.39862700148156
13,0.24831104278564453,0.24830025667584807,0.00010784422107594992,0.2647213409928715,0.2647109162184148,0.00010427878789141092,0.9622519016265869,55.13297279164111,0.7707744240760803,44.16212145618611
14,0.2456030470199425,0.24559241025474485,0.00010638337341064389,0.2745547828331492,0.27454427741711435,0.00010495763816079429,0.9547826051712036,54.705013628815614,0.7648667097091675,43.8236343563932
15,0.24425485430483046,0.24424441616628423,0.00010437829704179986,0.27318571478712794,0.2731754563602747,0.00010254491558846305,0.988644540309906,56.645159598409,0.7817098498344421,44.78867519931889
16,0.24745717236782586,0.24744624906745036,0.00010922254417963097,0.26420173048973083,0.2641921294670479,9.605626761494814e-05,0.9570186138153076,54.83312748707755,0.7651242017745972,43.83838756500043
17,0.2418484029323695,0.24183761698906647,0.0001078379496476124,0.294731037484275,0.29472072529636956,0.00010314370787799895,0.978536069393158,56.0659868775486,0.7795625329017639,44.66564300179945
18,0.24122351507900813,0.24121292459898155,0.00010587908955181652,0.27023569002650144,0.2702263414470199,9.340381198806164e-05,0.9808923602104187,56.20099239668308,0.7755871415138245,44.43786985335787
19,0.23815094184276112,0.2381402134229351,0.00010728953027702327,0.27285994092623395,0.2728498492365569,0.00010083185818336989,0.9819347262382507,56.26071557078566,0.7769502997398376,44.51597306651696
20,0.23597671391244707,0.2359662776885752,0.0001043594671886768,0.27950168590919644,0.2794918766598296,9.814551861209527e-05,0.9893085956573486,56.68320716718056,0.7718925476074219,44.22618521550624
21,0.23268801082112936,0.2326774678749745,0.00010543415043568082,0.29596349635934516,0.2959539025437598,9.598055100403238e-05,1.0354653596878052,59.32779494210697,0.8019447922706604,45.94805199960437
22,0.22856978272925543,0.22855958958577843,0.0001019399688177867,0.2845484666964587,0.28453834676275064,0.00010115586789408577,1.0284746885299683,58.92725898879908,0.8008037209510803,45.882673428869005
23,0.2287156824959057,0.22870567932142224,0.00010003056649512783,0.2885120524690042,0.2885029927577848,9.063036517533808e-05,1.0499866008758545,60.15980077547373,0.8121861219406128,46.53483696629474
24,0.21864337886178958,0.21863372182712876,9.656709819829205e-05,0.3168102039231194,0.3167983544807808,0.00011854508278809269,1.0926097631454468,62.60192808302262,0.8376777172088623,47.9953977882211
25,0.21784279549588037,0.2178331012499399,9.694669311788121e-05,0.29222703759187185,0.29221755305146857,9.484416602622242e-05,1.062098741531372,60.853775315903704,0.8120190501213074,46.52526445617297
26,0.2069742976786704,0.20696533400586198,8.963093065003755e-05,0.31921153676276115,0.3192012086023692,0.00010330619556209973,1.1105023622512817,63.627098496306516,0.8511070013046265,48.764839088790545
27,0.19977567965091939,0.19976697254447298,8.706930949510069e-05,0.34535090362324433,0.34534038613045137,0.00010519003571852665,1.1315029859542847,64.83034560163098,0.8608158826828003,49.321117015553064
28,0.19123970521561925,0.19123125950384406,8.446284328026738e-05,0.36270878244848814,0.3626979437528872,0.00010840180785558035,1.1340832710266113,64.9781850462159,0.8672639727592468,49.69056536285364
29,0.1863662145990233,0.18635811361187662,8.100375502861974e-05,0.3077768202311073,0.30776593322847406,0.00010880366436835816,1.0980961322784424,62.916273879194115,0.8305945992469788,47.58956502321187
30,0.1709987437092392,0.1709913041172081,7.440548949626498e-05,0.36855339614394445,0.3685428513810525,0.00010544204973353962,1.1115446090698242,63.68681484021993,0.8549535870552063,48.98523221783393
31,0.1581015347102501,0.1580948067943477,6.7277816873806e-05,0.3679584888071796,0.3679469925126219,0.00011492866730382909,1.1573903560638428,66.31358265160178,0.90045166015625,51.592079782501436
32,0.1521270222670539,0.15212071949210246,6.303222670789558e-05,0.3389423688252767,0.3389332761951521,9.09381079372609e-05,1.126122236251831,64.52205135306411,0.8544853925704956,48.95840664986871
33,0.14188746450333622,0.14188163415346733,5.829284294747732e-05,0.4373527237402847,0.43734123737983455,0.0001148218123525308,1.2022392749786377,68.88323642114398,0.9321778416633606,53.409856082924875
34,0.12309945229045506,0.12309448445975447,4.9676415683635296e-05,0.39699115764861015,0.39698001196960997,0.00011153796229669763,1.17180335521698,67.13938667320217,0.9006261825561523,51.602079179446335
35,0.11375728873900195,0.11375247832783107,4.8105912426956175e-05,0.34531499240912644,0.3453046611321518,0.00010326656665473421,1.16472589969635,66.73387834217851,0.876590371131897,50.22492862766417
36,0.10393740590557705,0.10393316386132267,4.2412784608655254e-05,0.35703245331259337,0.3570229818228803,9.466895411891278e-05,1.150834560394287,65.9379632283861,0.8622336983680725,49.40235187044661
37,0.09506739334687174,0.09506363205237095,3.761393325770789e-05,0.38311121335216597,0.383100961548051,0.00010252233553378009,1.1943433284759521,68.43083201127901,0.9054498076438904,51.87845253892714
38,0.07817912168342973,0.07817621425043937,2.9078573819351327e-05,0.4759802415090449,0.47596852315796745,0.00011726411440321457,1.275721549987793,73.09346064818821,0.9985544085502625,57.21295322411216
39,0.07788055190327448,0.0778776483828795,2.9035879831287005e-05,0.4955461171327853,0.49553501002149647,0.00011109193520478941,1.2617342472076416,72.29204723211394,0.9706720113754272,55.61540954328662
40,0.07760568038045361,0.07760280728673136,2.8726580976632128e-05,0.45850538720492445,0.45849186532637654,0.00013523010715455716,1.2957552671432495,74.24130808915471,1.003833532333374,57.515424736411596
41,0.06168722636040363,0.06168510057240225,2.12583705718179e-05,0.40873348654485214,0.40872421665908465,9.267321810410876e-05,1.2291460037231445,70.42487841870755,0.9356065988540649,53.606309398927365
42,0.048249683733093005,0.04824795261774649,1.7309615311444367e-05,0.3695923091928943,0.3695840543391658,8.247444478245574e-05,1.165066123008728,66.75337170206973,0.8667907118797302,49.66344951184869
43,0.03970430452147675,0.03970296270937227,1.34159711924643e-05,0.3723820823859545,0.3723737671484355,8.318507871735122e-05,1.1405802965164185,65.35043718617077,0.8562988042831421,49.06230748752294
44,0.03893179625439244,0.038930519416345566,1.2772502298772533e-05,0.39756716719639845,0.3975584775793786,8.688035842508315e-05,1.1741536855697632,67.27405068287814,0.8852290511131287,50.719888531152904
45,0.03668046313957129,0.036679265531581205,1.1978557151004116e-05,0.43116018137121515,0.43115051723773185,9.667218327628801e-05,1.1949028968811035,68.46289291924305,0.8997591137886047,51.552399798518245
46,0.03231746699223971,0.03231640212112965,1.065009953321625e-05,0.36364978454471414,0.3636414578147963,8.329451406561751e-05,1.1397589445114136,65.30337718278938,0.8555751442909241,49.02084482416638
47,0.026500233808043283,0.02649934735544567,8.865608742272653e-06,0.37268702676093657,0.37267880657919095,8.222831482960982e-05,1.1704689264297485,67.06292953563305,0.8848294615745544,50.69699373705502
48,0.0258339987495425,0.02583316487764846,8.338888484973093e-06,0.353740384376127,0.35373275478680927,7.627845306297173e-05,1.1347123384475708,65.01422795446607,0.850456714630127,48.72758040686813
49,0.0199670146047736,0.019966347387591222,6.6724369338893735e-06,0.3879918627489626,0.38798296198346255,8.902173602323542e-05,1.158072829246521,66.3526854846001,0.8791539072990417,50.37180843067071
50,0.018485322043133183,0.018484690086135652,6.3194534558223695e-06,0.38878608509606005,0.3887779884089052,8.101245494722237e-05,1.1906166076660156,68.21730663744607,0.884026825428009,50.651006073373324
